location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
ROW,6,4196666.713595916,947.6692409949999,639220.0919760002,311.484,4835886.805571916,1259.1532409949998,3840.586394194985,0.1523161441210289,0.3286842988308443
ROW,7,4636922.854531173,1164.8433528917026,639220.0919760002,311.484,5276142.946507173,1476.3273528917025,3573.8299748851227,0.1378543728307574,0.2674041957888557
ROW,8,5242660.44363725,1423.2495343775,652270.3623017683,322.30285901600007,5894930.805939019,1745.5523933935,3377.1147908535586,0.12441590854761451,0.22645562231430394
ROW,9,6166489.799068437,1710.2267156929997,714495.1838225857,373.888117752,6880984.982891023,2084.114833445,3301.6342825586503,0.11586740708312264,0.21861903706754873
ROW,10,7178875.248474292,2292.9859010775003,781906.3205478106,429.77290528,7960781.569022103,2722.7588063575004,2923.792423491237,0.10891766376828838,0.18742937105633523
ROW,11,10267318.109525928,4179.6452342225,860823.7332413174,495.1965586240001,11128141.842767246,4674.8417928465005,2380.431752748438,0.08384114761601208,0.11847813172500436
ROW,12,11673968.977982752,5199.6466863355,943173.1476841804,563.4653900480001,12617142.125666933,5763.1120763835,2189.2932079822594,0.08079284341623799,0.1083660917824991
ROW,13,13215235.111730207,6330.2476854125,1040635.5851329133,644.2631316879999,14255870.69686312,6974.5108171004995,2043.9957827450453,0.07874514349042618,0.10177534335230638
USA,0,2186739.0334034716,983.8250693069308,1490554.3350334084,395.89237702970297,3677293.36843688,1379.7174463366337,2665.2510470173956,0.6816333875531039,0.4024011883622714
USA,1,2208870.580161122,1063.8644793069307,1645361.4047425897,404.73113222970295,3854231.984903712,1468.5956115366337,2624.433815971245,0.744888097799995,0.3804348581065238
USA,2,2231934.7849419834,1105.320650306931,1794136.138082174,412.01393766970295,4026070.923024157,1517.3345879766339,2653.3837394380653,0.8038479216268007,0.37275512545187034
USA,3,2206128.6386263743,1104.8255793069306,1958959.2127934447,412.4458354297029,4165087.851419819,1517.2714147366337,2745.1171958860045,0.8879623692357181,0.3733130759775084
USA,4,2355183.7933273846,1261.4631887229307,2202713.322394377,438.9134677097029,4557897.115721762,1700.3766564326336,2680.5220469705614,0.9352617526644923,0.34793997290879836
USA,5,2468535.062356118,1388.0850785829307,2469930.095090239,460.521409409703,4938465.1574463565,1848.6064879926337,2671.452896829839,1.0005651257522707,0.3317674229881071
USA,6,2606311.987198518,1527.5141963260003,2833544.6060682773,485.60672833,5439856.593266795,2013.1209246560002,2702.2006113201332,1.087185501960572,0.31790652387911583
USA,7,3176901.573778002,1670.519330054,2926983.265865227,555.98460113,6103884.839643229,2226.503931184,2741.466006034552,0.9213326878063869,0.3328214113583634
USA,8,3342020.213829171,1817.36698877,3119509.8354682727,584.99966315,6461530.049297444,2402.36665192,2689.6519081020842,0.9334203972076058,0.32189407354974003
USA,9,3521669.285055418,1977.1372333160002,3330180.262282676,616.56804902,6851849.547338095,2593.705282336,2641.7224786491665,0.9456254953906813,0.3118488887015238
USA,10,3872007.988867775,2181.3015222465,3529012.228646915,651.5652154587499,7401020.21751469,2832.8667377052498,2612.5550203289304,0.9114165670094198,0.2987047910679077
USA,11,3808486.788701407,2232.2173313360004,3834420.4367297776,670.46834092,7642907.225431185,2902.6856722560005,2633.0468016163218,1.0068094362583342,0.30035979539623014
USA,12,4005202.3454637383,2407.165592538413,4083324.05013597,706.03569248,8088526.395599708,3113.201285018413,2598.137947110564,1.0195050581553544,0.29330582601734045
USA,13,4256935.580396867,2631.043624322,4378041.909578344,750.2708885899999,8634977.48997521,3381.3145129120003,2553.733897571905,1.0284491806122624,0.28516094589018415
TOTAL,0,15784832.973663548,9257.622000000001,7502689.171141636,1793.7775962530695,23287522.144805185,11051.399596253072,2107.201168682808,0.4753100133311271,0.19376224221004804
TOTAL,1,17031343.770146772,10025.884610522,7784238.47778193,1886.750317085955,24815582.247928705,11912.634927607955,2083.1312634636115,0.45705368776751826,0.18818791462110404
TOTAL,2,18401462.573830057,10881.939252118002,8141367.666948346,2004.0777358054531,26542830.2407784,12886.016987923455,2059.816486789818,0.4424304662894963,0.1841654956321678
TOTAL,3,19928321.363836914,11837.941265876001,8636740.663663562,2221.486163148203,28565062.027500477,14059.427429024205,2031.7372219960337,0.43339027437284766,0.1876581504549148
TOTAL,4,21608506.601587083,12907.906774906,9229040.901089206,2418.687480564203,30837547.502676293,15326.594255470203,2012.0286991788855,0.42710220892411693,0.18738030284401527
TOTAL,5,23514665.97481277,14108.013682158002,9928395.09969094,2607.635527772953,33443061.07450371,16715.649209930954,2000.7036911635362,0.42222139622674326,0.1848336404061441
TOTAL,6,25707067.527526885,15456.950874596001,10794618.329269594,2744.7455190155006,36501685.85679647,18201.696393611503,2005.4002147628375,0.4199085841942422,0.17757354223895339
