,technology,node,time_storage_level,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
1040,Iron_storage,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1041,Iron_storage,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1042,Iron_storage,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1043,Iron_storage,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1044,Iron_storage,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1045,Iron_storage,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
1046,Iron_storage,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
1047,Iron_storage,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
1048,Iron_storage,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
1049,Iron_storage,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
1050,Iron_storage,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Iron_storage,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
1052,Iron_storage,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
1053,Iron_storage,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
1054,Iron_storage,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
1055,Iron_storage,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
1056,Iron_storage,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
1057,Iron_storage,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
1058,Iron_storage,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
1059,Iron_storage,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
1060,Iron_storage,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
1061,Iron_storage,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
1062,Iron_storage,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
1063,Iron_storage,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
1064,Iron_storage,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
1065,Iron_storage,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
1066,Iron_storage,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
1067,Iron_storage,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
1068,Iron_storage,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
1069,Iron_storage,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
1070,Iron_storage,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
1071,Iron_storage,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
1072,Iron_storage,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
1073,Iron_storage,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
1074,Iron_storage,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
1075,Iron_storage,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
1076,Iron_storage,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
1077,Iron_storage,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
1078,Iron_storage,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1079,Iron_storage,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1080,Iron_storage,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1081,Iron_storage,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1082,Iron_storage,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1083,Iron_storage,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1084,Iron_storage,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1085,Iron_storage,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1086,Iron_storage,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1087,Iron_storage,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1088,Iron_storage,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1089,Iron_storage,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1090,Iron_storage,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1091,Iron_storage,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1092,Iron_storage,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1093,Iron_storage,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1094,Iron_storage,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1095,Iron_storage,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1096,Iron_storage,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1097,Iron_storage,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1098,Iron_storage,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1099,Iron_storage,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1100,Iron_storage,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1101,Iron_storage,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1102,Iron_storage,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1103,Iron_storage,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1104,Iron_storage,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1105,Iron_storage,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1106,Iron_storage,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
1107,Iron_storage,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
1108,Iron_storage,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
1109,Iron_storage,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
1110,Iron_storage,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
1111,Iron_storage,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
1112,Iron_storage,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
1113,Iron_storage,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
1114,Iron_storage,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
1115,Iron_storage,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
1116,Iron_storage,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
1117,Iron_storage,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
1118,Iron_storage,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
1119,Iron_storage,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
1120,Iron_storage,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
1121,Iron_storage,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
1122,Iron_storage,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
1123,Iron_storage,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
1124,Iron_storage,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
1125,Iron_storage,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
1126,Iron_storage,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
1127,Iron_storage,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
1128,Iron_storage,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
1129,Iron_storage,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
1130,Iron_storage,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
1131,Iron_storage,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
1132,Iron_storage,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
1133,Iron_storage,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
1134,Iron_storage,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
1135,Iron_storage,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
1136,Iron_storage,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
1137,Iron_storage,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
1138,Iron_storage,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
1139,Iron_storage,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
1140,Iron_storage,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
1141,Iron_storage,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
1142,Iron_storage,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
1143,Iron_storage,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
1144,Iron_storage,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
1145,Iron_storage,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
1146,Iron_storage,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
1147,Iron_storage,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
1148,Iron_storage,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
1149,Iron_storage,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
1150,Iron_storage,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
1151,Iron_storage,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
1152,Iron_storage,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
1153,Iron_storage,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
1154,Iron_storage,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
1155,Iron_storage,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
1156,Iron_storage,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
1157,Iron_storage,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
1158,Iron_storage,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
1159,Iron_storage,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
1160,Iron_storage,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
1161,Iron_storage,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
1162,Iron_storage,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1163,Iron_storage,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1164,Iron_storage,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1165,Iron_storage,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1166,Iron_storage,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1167,Iron_storage,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1168,Iron_storage,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1169,Iron_storage,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1170,Iron_storage,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1171,Iron_storage,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1172,Iron_storage,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1173,Iron_storage,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1174,Iron_storage,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1175,Iron_storage,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1176,Nickel_storage,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1177,Nickel_storage,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1178,Nickel_storage,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1179,Nickel_storage,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1180,Nickel_storage,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1181,Nickel_storage,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1182,Nickel_storage,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1183,Nickel_storage,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1184,Nickel_storage,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1185,Nickel_storage,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1186,Nickel_storage,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1187,Nickel_storage,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1188,Nickel_storage,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1189,Nickel_storage,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1190,Nickel_storage,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1191,Nickel_storage,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1192,Nickel_storage,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
1193,Nickel_storage,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
1194,Nickel_storage,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
1195,Nickel_storage,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
1196,Nickel_storage,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
1197,Nickel_storage,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
1198,Nickel_storage,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
1199,Nickel_storage,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
1200,Nickel_storage,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
1201,Nickel_storage,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
1202,Nickel_storage,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
1203,Nickel_storage,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
1204,Nickel_storage,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1205,Nickel_storage,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1206,Nickel_storage,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1207,Nickel_storage,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
1208,Nickel_storage,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1209,Nickel_storage,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1210,Nickel_storage,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1211,Nickel_storage,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1212,Nickel_storage,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1213,Nickel_storage,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
1214,Nickel_storage,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
1215,Nickel_storage,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
1216,Nickel_storage,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
1217,Nickel_storage,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
1218,Nickel_storage,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
1219,Nickel_storage,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
1220,Nickel_storage,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
1221,Nickel_storage,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
1222,Nickel_storage,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
1223,Nickel_storage,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
1224,Nickel_storage,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
1225,Nickel_storage,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
1226,Nickel_storage,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
1227,Nickel_storage,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
1228,Nickel_storage,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
1229,Nickel_storage,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
1230,Nickel_storage,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
1231,Nickel_storage,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
1232,Nickel_storage,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Nickel_storage,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
1234,Nickel_storage,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
1235,Nickel_storage,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
1236,Nickel_storage,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
1237,Nickel_storage,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
1238,Nickel_storage,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
1239,Nickel_storage,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
1240,Nickel_storage,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
1241,Nickel_storage,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
1242,Nickel_storage,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
1243,Nickel_storage,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
1244,Nickel_storage,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
1245,Nickel_storage,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
1246,Nickel_storage,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1247,Nickel_storage,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1248,Nickel_storage,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1249,Nickel_storage,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1250,Nickel_storage,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1251,Nickel_storage,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1252,Nickel_storage,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1253,Nickel_storage,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1254,Nickel_storage,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1255,Nickel_storage,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1256,Nickel_storage,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1257,Nickel_storage,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1258,Nickel_storage,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1259,Nickel_storage,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1260,Nickel_storage,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1261,Nickel_storage,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1262,Nickel_storage,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1263,Nickel_storage,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1264,Nickel_storage,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1265,Nickel_storage,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1266,Nickel_storage,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1267,Nickel_storage,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1268,Nickel_storage,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1269,Nickel_storage,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1270,Nickel_storage,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1271,Nickel_storage,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1272,Nickel_storage,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1273,Nickel_storage,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1274,Nickel_storage,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Nickel_storage,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
1276,Nickel_storage,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
1277,Nickel_storage,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
1278,Nickel_storage,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
1279,Nickel_storage,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
1280,Nickel_storage,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
1281,Nickel_storage,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
1282,Nickel_storage,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
1283,Nickel_storage,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
1284,Nickel_storage,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
1285,Nickel_storage,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
1286,Nickel_storage,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
1287,Nickel_storage,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
1288,Nickel_storage,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
1289,Nickel_storage,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
1290,Nickel_storage,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
1291,Nickel_storage,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
1292,Nickel_storage,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
1293,Nickel_storage,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
1294,Nickel_storage,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
1295,Nickel_storage,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
1296,Nickel_storage,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
1297,Nickel_storage,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
1298,Nickel_storage,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
1299,Nickel_storage,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
1300,Nickel_storage,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
1301,Nickel_storage,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
1302,Nickel_storage,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Nickel_storage,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
1304,Nickel_storage,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
1305,Nickel_storage,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
1306,Nickel_storage,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
1307,Nickel_storage,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
1308,Nickel_storage,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
1309,Nickel_storage,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
1310,Nickel_storage,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
1311,Nickel_storage,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
1312,Nickel_storage,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
1313,Nickel_storage,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
1314,Nickel_storage,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
1315,Nickel_storage,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
1316,Nickel_storage,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
1317,Nickel_storage,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
1318,Nickel_storage,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
1319,Nickel_storage,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
1320,Nickel_storage,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
1321,Nickel_storage,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
1322,Nickel_storage,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
1323,Nickel_storage,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
1324,Nickel_storage,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
1325,Nickel_storage,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
1326,Nickel_storage,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
1327,Nickel_storage,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
1328,Nickel_storage,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
1329,Nickel_storage,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
1330,Nickel_storage,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1331,Nickel_storage,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1332,Nickel_storage,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1333,Nickel_storage,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1334,Nickel_storage,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1335,Nickel_storage,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1336,Nickel_storage,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1337,Nickel_storage,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1338,Nickel_storage,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1339,Nickel_storage,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1340,Nickel_storage,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1341,Nickel_storage,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1342,Nickel_storage,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1343,Nickel_storage,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1344,Steel_storage,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1345,Steel_storage,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1346,Steel_storage,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1347,Steel_storage,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1348,Steel_storage,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1349,Steel_storage,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1350,Steel_storage,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1351,Steel_storage,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1352,Steel_storage,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1353,Steel_storage,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1354,Steel_storage,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1355,Steel_storage,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1356,Steel_storage,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1357,Steel_storage,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1358,Steel_storage,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1359,Steel_storage,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1360,Steel_storage,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
1361,Steel_storage,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
1362,Steel_storage,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
1363,Steel_storage,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
1364,Steel_storage,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
1365,Steel_storage,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
1366,Steel_storage,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
1367,Steel_storage,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
1368,Steel_storage,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
1369,Steel_storage,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
1370,Steel_storage,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
1371,Steel_storage,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
1372,Steel_storage,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1373,Steel_storage,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1374,Steel_storage,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1375,Steel_storage,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
1376,Steel_storage,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1377,Steel_storage,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1378,Steel_storage,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1379,Steel_storage,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1380,Steel_storage,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1381,Steel_storage,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
1382,Steel_storage,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
1383,Steel_storage,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
