location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
ROE,7,5076049.500675914,2629.4742619780222,1603682.6324125205,113.15254135,6679732.133088434,2742.626803328022,2435.5235371370827,0.31593124381450144,0.04303238217090628
ROE,8,5397060.437591637,2773.6016,1847817.0615438032,120.16941100000001,7244877.49913544,2893.771011,2503.6111950792642,0.34237472100059824,0.04332612549689906
ROE,9,5674596.86839016,2860.29485,2202080.833879869,140.30765,7876677.702270029,3000.6025000000004,2625.032040155278,0.3880594313485713,0.04905356173332969
ROE,10,5952495.91593937,2991.7989498400007,2615819.9469044534,161.338172,8568315.862843823,3153.137121840001,2717.393989463996,0.43944926361056524,0.05392680948986503
ROE,11,8940051.12197261,4188.298776499001,2853809.129292883,210.67944706250003,11793860.251265492,4398.978223561501,2681.0453818789188,0.3192161980236187,0.05030191452545011
ROE,12,11788490.33763604,5320.853451323,3239069.6204059757,258.0512037625,15027559.958042016,5578.9046550855,2693.6398607105625,0.27476543031679745,0.04849808515179779
ROE,13,15927056.901468072,6995.7816981835,3645972.413513125,317.34980075625003,19573029.314981196,7313.131498939751,2676.422448826316,0.22891689507162233,0.04536302223933773
ROW,0,2004166.2559186479,632.8527916930694,413777.82718591735,265.3582215033664,2417944.0831045653,898.2110131964358,2691.955506646375,0.20645883342460247,0.41930481304104583
ROW,1,2137728.781433062,637.4540515940596,437522.07488815126,294.99033526574254,2575250.8563212133,932.4443868598021,2761.8278286750156,0.20466678405988015,0.4627632917667874
ROW,2,2307979.832661941,643.3192396930694,466153.4151669272,332.76214662336633,2774133.247828868,976.0813863164358,2842.112642161913,0.201974648378657,0.5172581917216228
ROW,3,2524598.9586270624,650.7818186930695,502581.2703291553,380.8211553833663,3027180.228956218,1031.6029740764357,2934.4430997461645,0.19907370579066985,0.5851748534526505
ROW,4,2840203.334011842,666.7012454930696,545583.078374714,409.3183647833664,3385786.412386556,1076.019610276436,3146.584300184573,0.19209296455689578,0.6139457028922279
ROW,5,3184986.361428635,684.7243270930694,591299.2820619304,435.2516458233664,3776285.6434905655,1119.9759729164357,3371.755943707485,0.1856520609390306,0.6356596787953847
ROW,6,3554601.2923068427,704.3649688000002,639669.5275147712,460.42394980000006,4194270.819821614,1164.7889186000002,3600.884892399948,0.17995535220762904,0.6536724144365198
ROW,7,3694060.264079373,740.1433528917029,639494.3884546227,407.3387252354672,4333554.652533996,1147.48207812717,3776.577199015502,0.17311422736466817,0.5503511227169916
ROW,8,4454273.761110515,1047.1282463205446,654535.9869936372,325.17906348,5108809.748104152,1372.3073098005445,3722.7884101606096,0.14694561270757003,0.3105436842360348
ROW,9,6030571.128706769,1537.0461135755447,727547.7340856829,385.70683636,6758118.862792452,1922.7529499355446,3514.8139354143236,0.12064325559852944,0.2509403152926568
ROW,10,7582036.115019671,2300.118249420544,796954.3130757577,443.2458738,8378990.428095428,2743.364123220544,3054.2757183319136,0.10511085689726896,0.1927056897668911
ROW,11,9474860.610739062,3748.511911606044,888372.9114873847,519.0331872400001,10363233.522226445,4267.545098846044,2428.3828951283235,0.09376105337955885,0.13846379562860214
ROW,12,10973770.668098124,4771.691714119043,986211.2476981187,600.14255428,11959981.915796243,5371.834268399043,2226.4242190332225,0.08986986128342703,0.12577144338646765
ROW,13,12555675.395492408,5870.691329294044,1097019.9308528055,692.0045227200001,13652695.326345215,6562.695852014044,2080.3486302287347,0.0873724348788632,0.11787445190091679
USA,0,2186739.0334034716,983.8250693069308,1492319.1920678883,395.89237702970297,3679058.2254713597,1379.7174463366337,2666.530190829895,0.682440460096979,0.4024011883622714
USA,1,2208870.580161122,1063.8644793069307,1662815.702022995,404.73113222970295,3871686.2821841175,1468.5956115366337,2636.3188421440677,0.7527900081414928,0.3804348581065238
USA,2,2231934.7849419834,1105.320650306931,1821985.1154646198,412.01393766970295,4053919.9004066032,1517.3345879766339,2671.737619724669,0.8163254266015574,0.37275512545187034
USA,3,2251202.2430332433,1144.9116245589307,1991679.5544828614,419.0657163697029,4242881.797516105,1563.9773409286336,2712.8793279043507,0.884718181427936,0.36602450999756864
USA,4,2355183.7933273846,1261.4631887229307,2215066.7209387626,438.9134677097029,4570250.514266147,1700.3766564326336,2687.787142323201,0.940506947786582,0.34793997290879836
USA,5,2468535.062356118,1388.0850785829307,2477355.462487042,460.521409409703,4945890.52484316,1848.6064879926337,2675.469634542832,1.0035731313949843,0.3317674229881071
USA,6,2606311.9871985177,1527.5141963260003,2836576.4945500507,485.60672832999995,5442888.481748568,2013.1209246560002,2703.7066750864174,1.0883487888182721,0.3179065238791158
USA,7,3176901.573778002,1670.519330054,2926984.112133787,555.98460113,6103885.68591179,2226.503931184,2741.466386123061,0.921332954188124,0.3328214113583634
USA,8,3935833.7927586394,1951.1587060695,3010969.0793334697,591.09274130625,6946802.872092109,2542.25144737575,2732.539646801254,0.7650142861401348,0.30294447062021584
USA,9,4397801.0359779345,2196.8012333160004,3371334.007694595,630.1380490199999,7769135.04367253,2826.9392823360004,2748.249703209974,0.7665953916773579,0.28684345195346916
USA,10,4593259.2398893675,2370.631272204,3818510.2593623814,664.48445538,8411769.49925175,3035.115727584,2771.4822940038766,0.8313291412340039,0.28029852772600183
USA,11,4593259.2398893675,2370.631272204,3674451.322672048,670.6205613799999,8267710.562561415,3041.251833584,2718.522179341601,0.799966022113864,0.28288691254651216
USA,12,4593259.2398893675,2370.631272204,3876751.633057846,677.29664538,8470010.872947214,3047.927917584,2778.940677724798,0.8440088901124643,0.28570307551469626
USA,13,4023290.9885519957,2258.999662909,4201370.228456113,682.1653936275001,8224661.217008108,2941.1650565365003,2796.39566597239,1.044262083058578,0.3019767576012161
TOTAL,0,15217104.370444179,9063.057,7507312.1362517765,2118.0173969853195,22724416.506695952,11181.07439698532,2032.4000806955537,0.4933469570487439,0.2336979009384272
TOTAL,1,16499088.33531323,9831.319610522,7828988.62848471,2304.7880906711334,24328076.963797938,12136.107701193134,2004.6029223526236,0.474510377141761,0.23443323805732316
TOTAL,2,17922107.769785784,10687.374252118001,8213913.268258298,2464.8007641702034,26136021.038044084,13152.175016288205,1987.2014328942657,0.45831178864496225,0.23062734643934962
TOTAL,3,19437809.92921567,11643.376265876,8719450.786086172,2636.3845119153193,28157260.71530184,14279.76077779132,1971.8300014586787,0.44858195536630646,0.22642783774341663
TOTAL,4,21140493.073274214,12713.341774906,9281329.344514737,2803.899989237569,30421822.417788953,15517.24176414357,1960.517396080411,0.4390308831655484,0.2205478338332724
TOTAL,5,23048679.517413802,13913.448682158001,9947856.687249972,2948.0908884692035,32996536.20466377,16861.539570627203,1956.9112337845902,0.43160202213467974,0.21188786158026418
