,technology,edge,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
1229,Aluminium_transport,JPN-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1230,Aluminium_transport,JPN-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1231,Aluminium_transport,JPN-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1232,Aluminium_transport,KOR-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Aluminium_transport,KOR-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1234,Aluminium_transport,KOR-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1235,Aluminium_transport,KOR-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1236,Aluminium_transport,KOR-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1237,Aluminium_transport,KOR-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1238,Aluminium_transport,KOR-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1239,Aluminium_transport,KOR-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1240,Aluminium_transport,KOR-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1241,Aluminium_transport,KOR-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1242,Aluminium_transport,KOR-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1243,Aluminium_transport,KOR-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1244,Aluminium_transport,KOR-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1245,Aluminium_transport,KOR-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1246,Aluminium_transport,KOR-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1247,Aluminium_transport,KOR-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1248,Aluminium_transport,KOR-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
1249,Aluminium_transport,KOR-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
1250,Aluminium_transport,KOR-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
1251,Aluminium_transport,KOR-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
1252,Aluminium_transport,KOR-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
1253,Aluminium_transport,KOR-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
1254,Aluminium_transport,KOR-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
1255,Aluminium_transport,KOR-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
1256,Aluminium_transport,KOR-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
1257,Aluminium_transport,KOR-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
1258,Aluminium_transport,KOR-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
1259,Aluminium_transport,KOR-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
1260,Aluminium_transport,KOR-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1261,Aluminium_transport,KOR-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1262,Aluminium_transport,KOR-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1263,Aluminium_transport,KOR-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
1264,Aluminium_transport,KOR-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1265,Aluminium_transport,KOR-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1266,Aluminium_transport,KOR-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1267,Aluminium_transport,KOR-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1268,Aluminium_transport,KOR-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1269,Aluminium_transport,KOR-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
1270,Aluminium_transport,KOR-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
1271,Aluminium_transport,KOR-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
1272,Aluminium_transport,KOR-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
1273,Aluminium_transport,KOR-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
1274,Aluminium_transport,KOR-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Aluminium_transport,KOR-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
1276,Aluminium_transport,KOR-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
1277,Aluminium_transport,KOR-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
1278,Aluminium_transport,KOR-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
1279,Aluminium_transport,KOR-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
1280,Aluminium_transport,KOR-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
1281,Aluminium_transport,KOR-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
1282,Aluminium_transport,KOR-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
1283,Aluminium_transport,KOR-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
1284,Aluminium_transport,KOR-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
1285,Aluminium_transport,KOR-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
1286,Aluminium_transport,KOR-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
1287,Aluminium_transport,KOR-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
1288,Aluminium_transport,KOR-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
1289,Aluminium_transport,KOR-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
1290,Aluminium_transport,KOR-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
1291,Aluminium_transport,KOR-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
1292,Aluminium_transport,KOR-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
1293,Aluminium_transport,KOR-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
1294,Aluminium_transport,KOR-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
1295,Aluminium_transport,KOR-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
1296,Aluminium_transport,KOR-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
1297,Aluminium_transport,KOR-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
1298,Aluminium_transport,KOR-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
1299,Aluminium_transport,KOR-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
1300,Aluminium_transport,KOR-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
1301,Aluminium_transport,KOR-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
1302,Aluminium_transport,KOR-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Aluminium_transport,KOR-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1304,Aluminium_transport,KOR-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1305,Aluminium_transport,KOR-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1306,Aluminium_transport,KOR-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1307,Aluminium_transport,KOR-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1308,Aluminium_transport,KOR-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1309,Aluminium_transport,KOR-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1310,Aluminium_transport,KOR-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1311,Aluminium_transport,KOR-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1312,Aluminium_transport,KOR-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1313,Aluminium_transport,KOR-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1314,Aluminium_transport,KOR-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1315,Aluminium_transport,KOR-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1316,Aluminium_transport,KOR-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1317,Aluminium_transport,KOR-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1318,Aluminium_transport,KOR-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1319,Aluminium_transport,KOR-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1320,Aluminium_transport,KOR-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1321,Aluminium_transport,KOR-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1322,Aluminium_transport,KOR-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1323,Aluminium_transport,KOR-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1324,Aluminium_transport,KOR-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1325,Aluminium_transport,KOR-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1326,Aluminium_transport,KOR-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1327,Aluminium_transport,KOR-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1328,Aluminium_transport,KOR-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1329,Aluminium_transport,KOR-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1330,Aluminium_transport,KOR-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
1331,Aluminium_transport,KOR-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
1332,Aluminium_transport,KOR-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
1333,Aluminium_transport,KOR-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
1334,Aluminium_transport,KOR-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
1335,Aluminium_transport,KOR-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
1336,Aluminium_transport,KOR-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
1337,Aluminium_transport,KOR-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
1338,Aluminium_transport,KOR-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
1339,Aluminium_transport,KOR-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
1340,Aluminium_transport,KOR-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
1341,Aluminium_transport,KOR-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
1342,Aluminium_transport,KOR-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
1343,Aluminium_transport,KOR-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
1344,Aluminium_transport,KOR-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
1345,Aluminium_transport,KOR-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
1346,Aluminium_transport,KOR-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
1347,Aluminium_transport,KOR-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
1348,Aluminium_transport,KOR-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
1349,Aluminium_transport,KOR-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
1350,Aluminium_transport,KOR-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
1351,Aluminium_transport,KOR-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
1352,Aluminium_transport,KOR-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
1353,Aluminium_transport,KOR-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
1354,Aluminium_transport,KOR-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
1355,Aluminium_transport,KOR-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
1356,Aluminium_transport,KOR-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
1357,Aluminium_transport,KOR-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
1358,Aluminium_transport,KOR-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
1359,Aluminium_transport,KOR-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
1360,Aluminium_transport,KOR-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
1361,Aluminium_transport,KOR-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
1362,Aluminium_transport,KOR-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
1363,Aluminium_transport,KOR-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
1364,Aluminium_transport,KOR-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
1365,Aluminium_transport,KOR-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
1366,Aluminium_transport,KOR-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
1367,Aluminium_transport,KOR-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
1368,Aluminium_transport,KOR-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
1369,Aluminium_transport,KOR-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
1370,Aluminium_transport,KOR-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
1371,Aluminium_transport,KOR-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
1372,Aluminium_transport,KOR-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1373,Aluminium_transport,KOR-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1374,Aluminium_transport,KOR-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1375,Aluminium_transport,KOR-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1376,Aluminium_transport,KOR-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1377,Aluminium_transport,KOR-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1378,Aluminium_transport,KOR-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1379,Aluminium_transport,KOR-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1380,Aluminium_transport,KOR-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1381,Aluminium_transport,KOR-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1382,Aluminium_transport,KOR-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1383,Aluminium_transport,KOR-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1384,Aluminium_transport,KOR-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1385,Aluminium_transport,KOR-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1386,Aluminium_transport,ROE-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1387,Aluminium_transport,ROE-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1388,Aluminium_transport,ROE-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1389,Aluminium_transport,ROE-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1390,Aluminium_transport,ROE-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1391,Aluminium_transport,ROE-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1392,Aluminium_transport,ROE-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1393,Aluminium_transport,ROE-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1394,Aluminium_transport,ROE-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1395,Aluminium_transport,ROE-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1396,Aluminium_transport,ROE-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1397,Aluminium_transport,ROE-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1398,Aluminium_transport,ROE-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1399,Aluminium_transport,ROE-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1400,Aluminium_transport,ROE-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1401,Aluminium_transport,ROE-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1402,Aluminium_transport,ROE-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
1403,Aluminium_transport,ROE-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
1404,Aluminium_transport,ROE-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
1405,Aluminium_transport,ROE-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
1406,Aluminium_transport,ROE-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
1407,Aluminium_transport,ROE-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
1408,Aluminium_transport,ROE-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
1409,Aluminium_transport,ROE-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
1410,Aluminium_transport,ROE-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
1411,Aluminium_transport,ROE-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
1412,Aluminium_transport,ROE-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
1413,Aluminium_transport,ROE-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
1414,Aluminium_transport,ROE-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1415,Aluminium_transport,ROE-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1416,Aluminium_transport,ROE-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1417,Aluminium_transport,ROE-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
1418,Aluminium_transport,ROE-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1419,Aluminium_transport,ROE-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1420,Aluminium_transport,ROE-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1421,Aluminium_transport,ROE-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1422,Aluminium_transport,ROE-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1423,Aluminium_transport,ROE-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
1424,Aluminium_transport,ROE-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
1425,Aluminium_transport,ROE-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
1426,Aluminium_transport,ROE-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
1427,Aluminium_transport,ROE-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
1428,Aluminium_transport,ROE-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
1429,Aluminium_transport,ROE-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
1430,Aluminium_transport,ROE-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
1431,Aluminium_transport,ROE-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
1432,Aluminium_transport,ROE-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
1433,Aluminium_transport,ROE-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
1434,Aluminium_transport,ROE-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
1435,Aluminium_transport,ROE-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
1436,Aluminium_transport,ROE-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
1437,Aluminium_transport,ROE-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
1438,Aluminium_transport,ROE-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
1439,Aluminium_transport,ROE-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
1440,Aluminium_transport,ROE-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
1441,Aluminium_transport,ROE-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
1442,Aluminium_transport,ROE-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
1443,Aluminium_transport,ROE-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
1444,Aluminium_transport,ROE-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
1445,Aluminium_transport,ROE-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
1446,Aluminium_transport,ROE-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
1447,Aluminium_transport,ROE-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
1448,Aluminium_transport,ROE-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
1449,Aluminium_transport,ROE-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
1450,Aluminium_transport,ROE-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
1451,Aluminium_transport,ROE-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
1452,Aluminium_transport,ROE-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
1453,Aluminium_transport,ROE-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
1454,Aluminium_transport,ROE-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
1455,Aluminium_transport,ROE-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
1456,Aluminium_transport,ROE-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1457,Aluminium_transport,ROE-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1458,Aluminium_transport,ROE-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1459,Aluminium_transport,ROE-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1460,Aluminium_transport,ROE-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1461,Aluminium_transport,ROE-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1462,Aluminium_transport,ROE-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1463,Aluminium_transport,ROE-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1464,Aluminium_transport,ROE-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1465,Aluminium_transport,ROE-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1466,Aluminium_transport,ROE-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1467,Aluminium_transport,ROE-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1468,Aluminium_transport,ROE-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1469,Aluminium_transport,ROE-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1470,Aluminium_transport,ROE-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1471,Aluminium_transport,ROE-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1472,Aluminium_transport,ROE-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1473,Aluminium_transport,ROE-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1474,Aluminium_transport,ROE-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1475,Aluminium_transport,ROE-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1476,Aluminium_transport,ROE-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1477,Aluminium_transport,ROE-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1478,Aluminium_transport,ROE-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1479,Aluminium_transport,ROE-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1480,Aluminium_transport,ROE-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1481,Aluminium_transport,ROE-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1482,Aluminium_transport,ROE-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1483,Aluminium_transport,ROE-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1484,Aluminium_transport,ROE-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
1485,Aluminium_transport,ROE-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
1486,Aluminium_transport,ROE-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
1487,Aluminium_transport,ROE-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
1488,Aluminium_transport,ROE-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
1489,Aluminium_transport,ROE-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
1490,Aluminium_transport,ROE-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
1491,Aluminium_transport,ROE-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
1492,Aluminium_transport,ROE-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
1493,Aluminium_transport,ROE-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
1494,Aluminium_transport,ROE-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
1495,Aluminium_transport,ROE-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
1496,Aluminium_transport,ROE-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
1497,Aluminium_transport,ROE-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
1498,Aluminium_transport,ROE-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Aluminium_transport,ROE-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
1500,Aluminium_transport,ROE-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
1501,Aluminium_transport,ROE-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
1502,Aluminium_transport,ROE-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
1503,Aluminium_transport,ROE-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
1504,Aluminium_transport,ROE-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
1505,Aluminium_transport,ROE-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
1506,Aluminium_transport,ROE-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
1507,Aluminium_transport,ROE-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
1508,Aluminium_transport,ROE-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
1509,Aluminium_transport,ROE-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
1510,Aluminium_transport,ROE-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
1511,Aluminium_transport,ROE-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
1512,Aluminium_transport,ROE-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
1513,Aluminium_transport,ROE-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
1514,Aluminium_transport,ROE-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
1515,Aluminium_transport,ROE-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
1516,Aluminium_transport,ROE-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
1517,Aluminium_transport,ROE-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
1518,Aluminium_transport,ROE-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
1519,Aluminium_transport,ROE-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
1520,Aluminium_transport,ROE-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
1521,Aluminium_transport,ROE-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
1522,Aluminium_transport,ROE-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
1523,Aluminium_transport,ROE-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
1524,Aluminium_transport,ROE-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
1525,Aluminium_transport,ROE-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
1526,Aluminium_transport,ROE-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Aluminium_transport,ROE-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1528,Aluminium_transport,ROE-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1529,Aluminium_transport,ROE-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1530,Aluminium_transport,ROE-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1531,Aluminium_transport,ROE-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
