,technology,location,year,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
20832,Steel_transport,BRA-CHN,0,33.0,33.0,33.0,33.0,33.0,33.0
20833,Steel_transport,BRA-CHN,1,33.0,33.0,33.0,33.0,33.0,33.0
20834,Steel_transport,BRA-CHN,2,33.0,33.0,33.0,33.0,33.0,33.0
20835,Steel_transport,BRA-CHN,3,33.0,33.0,33.0,33.0,33.0,33.0
20836,Steel_transport,BRA-CHN,4,33.0,33.0,33.0,33.0,33.0,33.0
20837,Steel_transport,BRA-CHN,5,33.0,33.0,33.0,33.0,33.0,33.0
20838,Steel_transport,BRA-CHN,6,33.0,33.0,33.0,33.0,33.0,33.0
20839,Steel_transport,BRA-CHN,7,33.0,33.0,33.0,33.0,33.0,33.0
20840,Steel_transport,BRA-CHN,8,33.0,33.0,33.0,33.0,33.0,33.0
20841,Steel_transport,BRA-CHN,9,33.0,33.0,33.0,33.0,33.0,33.0
20842,Steel_transport,BRA-CHN,10,33.0,33.0,33.0,33.0,33.0,33.0
20843,Steel_transport,BRA-CHN,11,33.0,33.0,33.0,33.0,33.0,33.0
20844,Steel_transport,BRA-CHN,12,33.0,33.0,33.0,33.0,33.0,33.0
20845,Steel_transport,BRA-CHN,13,33.0,33.0,33.0,33.0,33.0,33.0
20846,Steel_transport,BRA-CZE,0,33.0,33.0,33.0,33.0,33.0,33.0
20847,Steel_transport,BRA-CZE,1,33.0,33.0,33.0,33.0,33.0,33.0
20848,Steel_transport,BRA-CZE,2,33.0,33.0,33.0,33.0,33.0,33.0
20849,Steel_transport,BRA-CZE,3,33.0,33.0,33.0,33.0,33.0,33.0
20850,Steel_transport,BRA-CZE,4,33.0,33.0,33.0,33.0,33.0,33.0
20851,Steel_transport,BRA-CZE,5,33.0,33.0,33.0,33.0,33.0,33.0
20852,Steel_transport,BRA-CZE,6,33.0,33.0,33.0,33.0,33.0,33.0
20853,Steel_transport,BRA-CZE,7,33.0,33.0,33.0,33.0,33.0,33.0
20854,Steel_transport,BRA-CZE,8,33.0,33.0,33.0,33.0,33.0,33.0
20855,Steel_transport,BRA-CZE,9,33.0,33.0,33.0,33.0,33.0,33.0
20856,Steel_transport,BRA-CZE,10,33.0,33.0,33.0,33.0,33.0,33.0
20857,Steel_transport,BRA-CZE,11,33.0,33.0,33.0,33.0,33.0,33.0
20858,Steel_transport,BRA-CZE,12,33.0,33.0,33.0,33.0,33.0,33.0
20859,Steel_transport,BRA-CZE,13,33.0,33.0,33.0,33.0,33.0,33.0
20860,Steel_transport,BRA-DEU,0,33.0,33.0,33.0,33.0,33.0,33.0
20861,Steel_transport,BRA-DEU,1,33.0,33.0,33.0,33.0,33.0,33.0
20862,Steel_transport,BRA-DEU,2,33.0,33.0,33.0,33.0,33.0,33.0
20863,Steel_transport,BRA-DEU,3,33.0,33.0,33.0,33.0,33.0,33.0
20864,Steel_transport,BRA-DEU,4,33.0,33.0,33.0,33.0,33.0,33.0
20865,Steel_transport,BRA-DEU,5,33.0,33.0,33.0,33.0,33.0,33.0
20866,Steel_transport,BRA-DEU,6,33.0,33.0,33.0,33.0,33.0,33.0
20867,Steel_transport,BRA-DEU,7,33.0,33.0,33.0,33.0,33.0,33.0
20868,Steel_transport,BRA-DEU,8,33.0,33.0,33.0,33.0,33.0,33.0
20869,Steel_transport,BRA-DEU,9,33.0,33.0,33.0,33.0,33.0,33.0
20870,Steel_transport,BRA-DEU,10,33.0,33.0,33.0,33.0,33.0,33.0
20871,Steel_transport,BRA-DEU,11,33.0,33.0,33.0,33.0,33.0,33.0
20872,Steel_transport,BRA-DEU,12,33.0,33.0,33.0,33.0,33.0,33.0
20873,Steel_transport,BRA-DEU,13,33.0,33.0,33.0,33.0,33.0,33.0
20874,Steel_transport,BRA-ITA,0,33.0,33.0,33.0,33.0,33.0,33.0
20875,Steel_transport,BRA-ITA,1,33.0,33.0,33.0,33.0,33.0,33.0
20876,Steel_transport,BRA-ITA,2,33.0,33.0,33.0,33.0,33.0,33.0
20877,Steel_transport,BRA-ITA,3,33.0,33.0,33.0,33.0,33.0,33.0
20878,Steel_transport,BRA-ITA,4,33.0,33.0,33.0,33.0,33.0,33.0
20879,Steel_transport,BRA-ITA,5,33.0,33.0,33.0,33.0,33.0,33.0
20880,Steel_transport,BRA-ITA,6,33.0,33.0,33.0,33.0,33.0,33.0
20881,Steel_transport,BRA-ITA,7,33.0,33.0,33.0,33.0,33.0,33.0
20882,Steel_transport,BRA-ITA,8,33.0,33.0,33.0,33.0,33.0,33.0
20883,Steel_transport,BRA-ITA,9,33.0,33.0,33.0,33.0,33.0,33.0
20884,Steel_transport,BRA-ITA,10,33.0,33.0,33.0,33.0,33.0,33.0
20885,Steel_transport,BRA-ITA,11,33.0,33.0,33.0,33.0,33.0,33.0
20886,Steel_transport,BRA-ITA,12,33.0,33.0,33.0,33.0,33.0,33.0
20887,Steel_transport,BRA-ITA,13,33.0,33.0,33.0,33.0,33.0,33.0
20888,Steel_transport,BRA-JPN,0,33.0,33.0,33.0,33.0,33.0,33.0
20889,Steel_transport,BRA-JPN,1,33.0,33.0,33.0,33.0,33.0,33.0
20890,Steel_transport,BRA-JPN,2,33.0,33.0,33.0,33.0,33.0,33.0
20891,Steel_transport,BRA-JPN,3,33.0,33.0,33.0,33.0,33.0,33.0
20892,Steel_transport,BRA-JPN,4,33.0,33.0,33.0,33.0,33.0,33.0
20893,Steel_transport,BRA-JPN,5,33.0,33.0,33.0,33.0,33.0,33.0
20894,Steel_transport,BRA-JPN,6,33.0,33.0,33.0,33.0,33.0,33.0
20895,Steel_transport,BRA-JPN,7,33.0,33.0,33.0,33.0,33.0,33.0
20896,Steel_transport,BRA-JPN,8,33.0,33.0,33.0,33.0,33.0,33.0
20897,Steel_transport,BRA-JPN,9,33.0,33.0,33.0,33.0,33.0,33.0
20898,Steel_transport,BRA-JPN,10,33.0,33.0,33.0,33.0,33.0,33.0
20899,Steel_transport,BRA-JPN,11,33.0,33.0,33.0,33.0,33.0,33.0
20900,Steel_transport,BRA-JPN,12,33.0,33.0,33.0,33.0,33.0,33.0
20901,Steel_transport,BRA-JPN,13,33.0,33.0,33.0,33.0,33.0,33.0
20902,Steel_transport,BRA-KOR,0,33.0,33.0,33.0,33.0,33.0,33.0
20903,Steel_transport,BRA-KOR,1,33.0,33.0,33.0,33.0,33.0,33.0
20904,Steel_transport,BRA-KOR,2,33.0,33.0,33.0,33.0,33.0,33.0
20905,Steel_transport,BRA-KOR,3,33.0,33.0,33.0,33.0,33.0,33.0
20906,Steel_transport,BRA-KOR,4,33.0,33.0,33.0,33.0,33.0,33.0
20907,Steel_transport,BRA-KOR,5,33.0,33.0,33.0,33.0,33.0,33.0
20908,Steel_transport,BRA-KOR,6,33.0,33.0,33.0,33.0,33.0,33.0
20909,Steel_transport,BRA-KOR,7,33.0,33.0,33.0,33.0,33.0,33.0
20910,Steel_transport,BRA-KOR,8,33.0,33.0,33.0,33.0,33.0,33.0
20911,Steel_transport,BRA-KOR,9,33.0,33.0,33.0,33.0,33.0,33.0
20912,Steel_transport,BRA-KOR,10,33.0,33.0,33.0,33.0,33.0,33.0
20913,Steel_transport,BRA-KOR,11,33.0,33.0,33.0,33.0,33.0,33.0
20914,Steel_transport,BRA-KOR,12,33.0,33.0,33.0,33.0,33.0,33.0
20915,Steel_transport,BRA-KOR,13,33.0,33.0,33.0,33.0,33.0,33.0
20916,Steel_transport,BRA-ROE,0,33.0,33.0,33.0,33.0,33.0,33.0
20917,Steel_transport,BRA-ROE,1,33.0,33.0,33.0,33.0,33.0,33.0
20918,Steel_transport,BRA-ROE,2,33.0,33.0,33.0,33.0,33.0,33.0
20919,Steel_transport,BRA-ROE,3,33.0,33.0,33.0,33.0,33.0,33.0
20920,Steel_transport,BRA-ROE,4,33.0,33.0,33.0,33.0,33.0,33.0
20921,Steel_transport,BRA-ROE,5,33.0,33.0,33.0,33.0,33.0,33.0
20922,Steel_transport,BRA-ROE,6,33.0,33.0,33.0,33.0,33.0,33.0
20923,Steel_transport,BRA-ROE,7,33.0,33.0,33.0,33.0,33.0,33.0
20924,Steel_transport,BRA-ROE,8,33.0,33.0,33.0,33.0,33.0,33.0
20925,Steel_transport,BRA-ROE,9,33.0,33.0,33.0,33.0,33.0,33.0
20926,Steel_transport,BRA-ROE,10,33.0,33.0,33.0,33.0,33.0,33.0
20927,Steel_transport,BRA-ROE,11,33.0,33.0,33.0,33.0,33.0,33.0
20928,Steel_transport,BRA-ROE,12,33.0,33.0,33.0,33.0,33.0,33.0
20929,Steel_transport,BRA-ROE,13,33.0,33.0,33.0,33.0,33.0,33.0
20930,Steel_transport,BRA-ROW,0,33.0,33.0,33.0,33.0,33.0,33.0
20931,Steel_transport,BRA-ROW,1,33.0,33.0,33.0,33.0,33.0,33.0
20932,Steel_transport,BRA-ROW,2,33.0,33.0,33.0,33.0,33.0,33.0
20933,Steel_transport,BRA-ROW,3,33.0,33.0,33.0,33.0,33.0,33.0
20934,Steel_transport,BRA-ROW,4,33.0,33.0,33.0,33.0,33.0,33.0
20935,Steel_transport,BRA-ROW,5,33.0,33.0,33.0,33.0,33.0,33.0
20936,Steel_transport,BRA-ROW,6,33.0,33.0,33.0,33.0,33.0,33.0
20937,Steel_transport,BRA-ROW,7,33.0,33.0,33.0,33.0,33.0,33.0
20938,Steel_transport,BRA-ROW,8,33.0,33.0,33.0,33.0,33.0,33.0
20939,Steel_transport,BRA-ROW,9,33.0,33.0,33.0,33.0,33.0,33.0
20940,Steel_transport,BRA-ROW,10,33.0,33.0,33.0,33.0,33.0,33.0
20941,Steel_transport,BRA-ROW,11,33.0,33.0,33.0,33.0,33.0,33.0
20942,Steel_transport,BRA-ROW,12,33.0,33.0,33.0,33.0,33.0,33.0
20943,Steel_transport,BRA-ROW,13,33.0,33.0,33.0,33.0,33.0,33.0
20944,Steel_transport,BRA-USA,0,33.0,33.0,33.0,33.0,33.0,33.0
20945,Steel_transport,BRA-USA,1,33.0,33.0,33.0,33.0,33.0,33.0
20946,Steel_transport,BRA-USA,2,33.0,33.0,33.0,33.0,33.0,33.0
20947,Steel_transport,BRA-USA,3,33.0,33.0,33.0,33.0,33.0,33.0
20948,Steel_transport,BRA-USA,4,33.0,33.0,33.0,33.0,33.0,33.0
20949,Steel_transport,BRA-USA,5,33.0,33.0,33.0,33.0,33.0,33.0
20950,Steel_transport,BRA-USA,6,33.0,33.0,33.0,33.0,33.0,33.0
20951,Steel_transport,BRA-USA,7,33.0,33.0,33.0,33.0,33.0,33.0
20952,Steel_transport,BRA-USA,8,33.0,33.0,33.0,33.0,33.0,33.0
20953,Steel_transport,BRA-USA,9,33.0,33.0,33.0,33.0,33.0,33.0
20954,Steel_transport,BRA-USA,10,33.0,33.0,33.0,33.0,33.0,33.0
20955,Steel_transport,BRA-USA,11,33.0,33.0,33.0,33.0,33.0,33.0
20956,Steel_transport,BRA-USA,12,33.0,33.0,33.0,33.0,33.0,33.0
20957,Steel_transport,BRA-USA,13,33.0,33.0,33.0,33.0,33.0,33.0
20958,Steel_transport,CHN-AUS,0,990.0,990.0,990.0,990.0,990.0,990.0
20959,Steel_transport,CHN-AUS,1,990.0,990.0,990.0,990.0,990.0,990.0
20960,Steel_transport,CHN-AUS,2,990.0,990.0,990.0,990.0,990.0,990.0
20961,Steel_transport,CHN-AUS,3,990.0,990.0,990.0,990.0,990.0,990.0
20962,Steel_transport,CHN-AUS,4,990.0,990.0,990.0,990.0,990.0,990.0
20963,Steel_transport,CHN-AUS,5,990.0,990.0,990.0,990.0,990.0,990.0
20964,Steel_transport,CHN-AUS,6,990.0,990.0,990.0,990.0,990.0,990.0
20965,Steel_transport,CHN-AUS,7,990.0,990.0,990.0,990.0,990.0,990.0
20966,Steel_transport,CHN-AUS,8,990.0,990.0,990.0,990.0,990.0,990.0
20967,Steel_transport,CHN-AUS,9,990.0,990.0,990.0,990.0,990.0,990.0
20968,Steel_transport,CHN-AUS,10,990.0,990.0,990.0,990.0,990.0,990.0
20969,Steel_transport,CHN-AUS,11,990.0,990.0,990.0,990.0,990.0,990.0
20970,Steel_transport,CHN-AUS,12,990.0,990.0,990.0,990.0,990.0,990.0
20971,Steel_transport,CHN-AUS,13,990.0,990.0,990.0,990.0,990.0,990.0
20972,Steel_transport,CHN-AUT,0,990.0,990.0,990.0,990.0,990.0,990.0
20973,Steel_transport,CHN-AUT,1,990.0,990.0,990.0,990.0,990.0,990.0
20974,Steel_transport,CHN-AUT,2,990.0,990.0,990.0,990.0,990.0,990.0
20975,Steel_transport,CHN-AUT,3,990.0,990.0,990.0,990.0,990.0,990.0
20976,Steel_transport,CHN-AUT,4,990.0,990.0,990.0,990.0,990.0,990.0
20977,Steel_transport,CHN-AUT,5,990.0,990.0,990.0,990.0,990.0,990.0
20978,Steel_transport,CHN-AUT,6,990.0,990.0,990.0,990.0,990.0,990.0
20979,Steel_transport,CHN-AUT,7,990.0,990.0,990.0,990.0,990.0,990.0
20980,Steel_transport,CHN-AUT,8,990.0,990.0,990.0,990.0,990.0,990.0
20981,Steel_transport,CHN-AUT,9,990.0,990.0,990.0,990.0,990.0,990.0
20982,Steel_transport,CHN-AUT,10,990.0,990.0,990.0,990.0,990.0,990.0
20983,Steel_transport,CHN-AUT,11,990.0,990.0,990.0,990.0,990.0,990.0
20984,Steel_transport,CHN-AUT,12,990.0,990.0,990.0,990.0,990.0,990.0
20985,Steel_transport,CHN-AUT,13,990.0,990.0,990.0,990.0,990.0,990.0
20986,Steel_transport,CHN-BRA,0,990.0,990.0,990.0,990.0,990.0,990.0
20987,Steel_transport,CHN-BRA,1,990.0,990.0,990.0,990.0,990.0,990.0
20988,Steel_transport,CHN-BRA,2,990.0,990.0,990.0,990.0,990.0,990.0
20989,Steel_transport,CHN-BRA,3,990.0,990.0,990.0,990.0,990.0,990.0
20990,Steel_transport,CHN-BRA,4,990.0,990.0,990.0,990.0,990.0,990.0
20991,Steel_transport,CHN-BRA,5,990.0,990.0,990.0,990.0,990.0,990.0
20992,Steel_transport,CHN-BRA,6,990.0,990.0,990.0,990.0,990.0,990.0
20993,Steel_transport,CHN-BRA,7,990.0,990.0,990.0,990.0,990.0,990.0
20994,Steel_transport,CHN-BRA,8,990.0,990.0,990.0,990.0,990.0,990.0
20995,Steel_transport,CHN-BRA,9,990.0,990.0,990.0,990.0,990.0,990.0
20996,Steel_transport,CHN-BRA,10,990.0,990.0,990.0,990.0,990.0,990.0
20997,Steel_transport,CHN-BRA,11,990.0,990.0,990.0,990.0,990.0,990.0
20998,Steel_transport,CHN-BRA,12,990.0,990.0,990.0,990.0,990.0,990.0
20999,Steel_transport,CHN-BRA,13,990.0,990.0,990.0,990.0,990.0,990.0
21000,Steel_transport,CHN-CZE,0,990.0,990.0,990.0,990.0,990.0,990.0
21001,Steel_transport,CHN-CZE,1,990.0,990.0,990.0,990.0,990.0,990.0
21002,Steel_transport,CHN-CZE,2,990.0,990.0,990.0,990.0,990.0,990.0
21003,Steel_transport,CHN-CZE,3,990.0,990.0,990.0,990.0,990.0,990.0
21004,Steel_transport,CHN-CZE,4,990.0,990.0,990.0,990.0,990.0,990.0
21005,Steel_transport,CHN-CZE,5,990.0,990.0,990.0,990.0,990.0,990.0
21006,Steel_transport,CHN-CZE,6,990.0,990.0,990.0,990.0,990.0,990.0
21007,Steel_transport,CHN-CZE,7,990.0,990.0,990.0,990.0,990.0,990.0
21008,Steel_transport,CHN-CZE,8,990.0,990.0,990.0,990.0,990.0,990.0
21009,Steel_transport,CHN-CZE,9,990.0,990.0,990.0,990.0,990.0,990.0
21010,Steel_transport,CHN-CZE,10,990.0,990.0,990.0,990.0,990.0,990.0
21011,Steel_transport,CHN-CZE,11,990.0,990.0,990.0,990.0,990.0,990.0
21012,Steel_transport,CHN-CZE,12,990.0,990.0,990.0,990.0,990.0,990.0
21013,Steel_transport,CHN-CZE,13,990.0,990.0,990.0,990.0,990.0,990.0
21014,Steel_transport,CHN-DEU,0,990.0,990.0,990.0,990.0,990.0,990.0
21015,Steel_transport,CHN-DEU,1,990.0,990.0,990.0,990.0,990.0,990.0
21016,Steel_transport,CHN-DEU,2,990.0,990.0,990.0,990.0,990.0,990.0
21017,Steel_transport,CHN-DEU,3,990.0,990.0,990.0,990.0,990.0,990.0
21018,Steel_transport,CHN-DEU,4,990.0,990.0,990.0,990.0,990.0,990.0
21019,Steel_transport,CHN-DEU,5,990.0,990.0,990.0,990.0,990.0,990.0
21020,Steel_transport,CHN-DEU,6,990.0,990.0,990.0,990.0,990.0,990.0
21021,Steel_transport,CHN-DEU,7,990.0,990.0,990.0,990.0,990.0,990.0
21022,Steel_transport,CHN-DEU,8,990.0,990.0,990.0,990.0,990.0,990.0
21023,Steel_transport,CHN-DEU,9,990.0,990.0,990.0,990.0,990.0,990.0
21024,Steel_transport,CHN-DEU,10,990.0,990.0,990.0,990.0,990.0,990.0
21025,Steel_transport,CHN-DEU,11,990.0,990.0,990.0,990.0,990.0,990.0
21026,Steel_transport,CHN-DEU,12,990.0,990.0,990.0,990.0,990.0,990.0
21027,Steel_transport,CHN-DEU,13,990.0,990.0,990.0,990.0,990.0,990.0
21028,Steel_transport,CHN-ITA,0,990.0,990.0,990.0,990.0,990.0,990.0
21029,Steel_transport,CHN-ITA,1,990.0,990.0,990.0,990.0,990.0,990.0
21030,Steel_transport,CHN-ITA,2,990.0,990.0,990.0,990.0,990.0,990.0
21031,Steel_transport,CHN-ITA,3,990.0,990.0,990.0,990.0,990.0,990.0
21032,Steel_transport,CHN-ITA,4,990.0,990.0,990.0,990.0,990.0,990.0
21033,Steel_transport,CHN-ITA,5,990.0,990.0,990.0,990.0,990.0,990.0
21034,Steel_transport,CHN-ITA,6,990.0,990.0,990.0,990.0,990.0,990.0
21035,Steel_transport,CHN-ITA,7,990.0,990.0,990.0,990.0,990.0,990.0
21036,Steel_transport,CHN-ITA,8,990.0,990.0,990.0,990.0,990.0,990.0
21037,Steel_transport,CHN-ITA,9,990.0,990.0,990.0,990.0,990.0,990.0
21038,Steel_transport,CHN-ITA,10,990.0,990.0,990.0,990.0,990.0,990.0
21039,Steel_transport,CHN-ITA,11,990.0,990.0,990.0,990.0,990.0,990.0
21040,Steel_transport,CHN-ITA,12,990.0,990.0,990.0,990.0,990.0,990.0
21041,Steel_transport,CHN-ITA,13,990.0,990.0,990.0,990.0,990.0,990.0
21042,Steel_transport,CHN-JPN,0,990.0,990.0,990.0,990.0,990.0,990.0
21043,Steel_transport,CHN-JPN,1,990.0,990.0,990.0,990.0,990.0,990.0
21044,Steel_transport,CHN-JPN,2,990.0,990.0,990.0,990.0,990.0,990.0
21045,Steel_transport,CHN-JPN,3,990.0,990.0,990.0,990.0,990.0,990.0
21046,Steel_transport,CHN-JPN,4,990.0,990.0,990.0,990.0,990.0,990.0
21047,Steel_transport,CHN-JPN,5,990.0,990.0,990.0,990.0,990.0,990.0
21048,Steel_transport,CHN-JPN,6,990.0,990.0,990.0,990.0,990.0,990.0
21049,Steel_transport,CHN-JPN,7,990.0,990.0,990.0,990.0,990.0,990.0
21050,Steel_transport,CHN-JPN,8,990.0,990.0,990.0,990.0,990.0,990.0
21051,Steel_transport,CHN-JPN,9,990.0,990.0,990.0,990.0,990.0,990.0
21052,Steel_transport,CHN-JPN,10,990.0,990.0,990.0,990.0,990.0,990.0
21053,Steel_transport,CHN-JPN,11,990.0,990.0,990.0,990.0,990.0,990.0
21054,Steel_transport,CHN-JPN,12,990.0,990.0,990.0,990.0,990.0,990.0
21055,Steel_transport,CHN-JPN,13,990.0,990.0,990.0,990.0,990.0,990.0
21056,Steel_transport,CHN-KOR,0,990.0,990.0,990.0,990.0,990.0,990.0
21057,Steel_transport,CHN-KOR,1,990.0,990.0,990.0,990.0,990.0,990.0
21058,Steel_transport,CHN-KOR,2,990.0,990.0,990.0,990.0,990.0,990.0
21059,Steel_transport,CHN-KOR,3,990.0,990.0,990.0,990.0,990.0,990.0
21060,Steel_transport,CHN-KOR,4,990.0,990.0,990.0,990.0,990.0,990.0
21061,Steel_transport,CHN-KOR,5,990.0,990.0,990.0,990.0,990.0,990.0
21062,Steel_transport,CHN-KOR,6,990.0,990.0,990.0,990.0,990.0,990.0
21063,Steel_transport,CHN-KOR,7,990.0,990.0,990.0,990.0,990.0,990.0
21064,Steel_transport,CHN-KOR,8,990.0,990.0,990.0,990.0,990.0,990.0
21065,Steel_transport,CHN-KOR,9,990.0,990.0,990.0,990.0,990.0,990.0
21066,Steel_transport,CHN-KOR,10,990.0,990.0,990.0,990.0,990.0,990.0
21067,Steel_transport,CHN-KOR,11,990.0,990.0,990.0,990.0,990.0,990.0
21068,Steel_transport,CHN-KOR,12,990.0,990.0,990.0,990.0,990.0,990.0
21069,Steel_transport,CHN-KOR,13,990.0,990.0,990.0,990.0,990.0,990.0
21070,Steel_transport,CHN-ROE,0,990.0,990.0,990.0,990.0,990.0,990.0
21071,Steel_transport,CHN-ROE,1,990.0,990.0,990.0,990.0,990.0,990.0
21072,Steel_transport,CHN-ROE,2,990.0,990.0,990.0,990.0,990.0,990.0
21073,Steel_transport,CHN-ROE,3,990.0,990.0,990.0,990.0,990.0,990.0
21074,Steel_transport,CHN-ROE,4,990.0,990.0,990.0,990.0,990.0,990.0
21075,Steel_transport,CHN-ROE,5,990.0,990.0,990.0,990.0,990.0,990.0
21076,Steel_transport,CHN-ROE,6,990.0,990.0,990.0,990.0,990.0,990.0
21077,Steel_transport,CHN-ROE,7,990.0,990.0,990.0,990.0,990.0,990.0
21078,Steel_transport,CHN-ROE,8,990.0,990.0,990.0,990.0,990.0,990.0
21079,Steel_transport,CHN-ROE,9,990.0,990.0,990.0,990.0,990.0,990.0
21080,Steel_transport,CHN-ROE,10,990.0,990.0,990.0,990.0,990.0,990.0
21081,Steel_transport,CHN-ROE,11,990.0,990.0,990.0,990.0,990.0,990.0
21082,Steel_transport,CHN-ROE,12,990.0,990.0,990.0,990.0,990.0,990.0
21083,Steel_transport,CHN-ROE,13,990.0,990.0,990.0,990.0,990.0,990.0
21084,Steel_transport,CHN-ROW,0,990.0,990.0,990.0,990.0,990.0,990.0
21085,Steel_transport,CHN-ROW,1,990.0,990.0,990.0,990.0,990.0,990.0
21086,Steel_transport,CHN-ROW,2,990.0,990.0,990.0,990.0,990.0,990.0
21087,Steel_transport,CHN-ROW,3,990.0,990.0,990.0,990.0,990.0,990.0
21088,Steel_transport,CHN-ROW,4,990.0,990.0,990.0,990.0,990.0,990.0
21089,Steel_transport,CHN-ROW,5,990.0,990.0,990.0,990.0,990.0,990.0
21090,Steel_transport,CHN-ROW,6,990.0,990.0,990.0,990.0,990.0,990.0
21091,Steel_transport,CHN-ROW,7,990.0,990.0,990.0,990.0,990.0,990.0
21092,Steel_transport,CHN-ROW,8,990.0,990.0,990.0,990.0,990.0,990.0
21093,Steel_transport,CHN-ROW,9,990.0,990.0,990.0,990.0,990.0,990.0
21094,Steel_transport,CHN-ROW,10,990.0,990.0,990.0,990.0,990.0,990.0
21095,Steel_transport,CHN-ROW,11,990.0,990.0,990.0,990.0,990.0,990.0
21096,Steel_transport,CHN-ROW,12,990.0,990.0,990.0,990.0,990.0,990.0
21097,Steel_transport,CHN-ROW,13,990.0,990.0,990.0,990.0,990.0,990.0
21098,Steel_transport,CHN-USA,0,990.0,990.0,990.0,990.0,990.0,990.0
21099,Steel_transport,CHN-USA,1,990.0,990.0,990.0,990.0,990.0,990.0
21100,Steel_transport,CHN-USA,2,990.0,990.0,990.0,990.0,990.0,990.0
21101,Steel_transport,CHN-USA,3,990.0,990.0,990.0,990.0,990.0,990.0
21102,Steel_transport,CHN-USA,4,990.0,990.0,990.0,990.0,990.0,990.0
21103,Steel_transport,CHN-USA,5,990.0,990.0,990.0,990.0,990.0,990.0
21104,Steel_transport,CHN-USA,6,990.0,990.0,990.0,990.0,990.0,990.0
21105,Steel_transport,CHN-USA,7,990.0,990.0,990.0,990.0,990.0,990.0
21106,Steel_transport,CHN-USA,8,990.0,990.0,990.0,990.0,990.0,990.0
21107,Steel_transport,CHN-USA,9,990.0,990.0,990.0,990.0,990.0,990.0
21108,Steel_transport,CHN-USA,10,990.0,990.0,990.0,990.0,990.0,990.0
21109,Steel_transport,CHN-USA,11,990.0,990.0,990.0,990.0,990.0,990.0
21110,Steel_transport,CHN-USA,12,990.0,990.0,990.0,990.0,990.0,990.0
21111,Steel_transport,CHN-USA,13,990.0,990.0,990.0,990.0,990.0,990.0
21112,Steel_transport,CZE-AUS,0,4.817,4.817,4.817,4.817,4.817,4.817
21113,Steel_transport,CZE-AUS,1,4.817,4.817,4.817,4.817,4.817,4.817
21114,Steel_transport,CZE-AUS,2,4.817,4.817,4.817,4.817,4.817,4.817
21115,Steel_transport,CZE-AUS,3,4.817,4.817,4.817,4.817,4.817,4.817
21116,Steel_transport,CZE-AUS,4,4.817,4.817,4.817,4.817,4.817,4.817
21117,Steel_transport,CZE-AUS,5,4.817,4.817,4.817,4.817,4.817,4.817
21118,Steel_transport,CZE-AUS,6,4.817,4.817,4.817,4.817,4.817,4.817
21119,Steel_transport,CZE-AUS,7,4.817,4.817,4.817,4.817,4.817,4.817
21120,Steel_transport,CZE-AUS,8,4.817,4.817,4.817,4.817,4.817,4.817
21121,Steel_transport,CZE-AUS,9,4.817,4.817,4.817,4.817,4.817,4.817
21122,Steel_transport,CZE-AUS,10,4.817,4.817,4.817,4.817,4.817,4.817
21123,Steel_transport,CZE-AUS,11,4.817,4.817,4.817,4.817,4.817,4.817
21124,Steel_transport,CZE-AUS,12,4.817,4.817,4.817,4.817,4.817,4.817
21125,Steel_transport,CZE-AUS,13,4.817,4.817,4.817,4.817,4.817,4.817
21126,Steel_transport,CZE-AUT,0,4.817,4.817,4.817,4.817,4.817,4.817
21127,Steel_transport,CZE-AUT,1,4.817,4.817,4.817,4.817,4.817,4.817
21128,Steel_transport,CZE-AUT,2,4.817,4.817,4.817,4.817,4.817,4.817
21129,Steel_transport,CZE-AUT,3,4.817,4.817,4.817,4.817,4.817,4.817
21130,Steel_transport,CZE-AUT,4,4.817,4.817,4.817,4.817,4.817,4.817
21131,Steel_transport,CZE-AUT,5,4.817,4.817,4.817,4.817,4.817,4.817
21132,Steel_transport,CZE-AUT,6,4.817,4.817,4.817,4.817,4.817,4.817
21133,Steel_transport,CZE-AUT,7,4.817,4.817,4.817,4.817,4.817,4.817
21134,Steel_transport,CZE-AUT,8,4.817,4.817,4.817,4.817,4.817,4.817
21135,Steel_transport,CZE-AUT,9,4.817,4.817,4.817,4.817,4.817,4.817
21136,Steel_transport,CZE-AUT,10,4.817,4.817,4.817,4.817,4.817,4.817
21137,Steel_transport,CZE-AUT,11,4.817,4.817,4.817,4.817,4.817,4.817
21138,Steel_transport,CZE-AUT,12,4.817,4.817,4.817,4.817,4.817,4.817
21139,Steel_transport,CZE-AUT,13,4.817,4.817,4.817,4.817,4.817,4.817
21140,Steel_transport,CZE-BRA,0,4.817,4.817,4.817,4.817,4.817,4.817
21141,Steel_transport,CZE-BRA,1,4.817,4.817,4.817,4.817,4.817,4.817
21142,Steel_transport,CZE-BRA,2,4.817,4.817,4.817,4.817,4.817,4.817
21143,Steel_transport,CZE-BRA,3,4.817,4.817,4.817,4.817,4.817,4.817
21144,Steel_transport,CZE-BRA,4,4.817,4.817,4.817,4.817,4.817,4.817
21145,Steel_transport,CZE-BRA,5,4.817,4.817,4.817,4.817,4.817,4.817
21146,Steel_transport,CZE-BRA,6,4.817,4.817,4.817,4.817,4.817,4.817
21147,Steel_transport,CZE-BRA,7,4.817,4.817,4.817,4.817,4.817,4.817
21148,Steel_transport,CZE-BRA,8,4.817,4.817,4.817,4.817,4.817,4.817
