location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
ROE,HEX,4,376133.0256,9.0,49792.5584,581314.01384,8.6,101063.65657767442,37150.90802842459,653855.9813002727,1.0465116279069768,Tariffs
ROE,HEX,5,459718.1424,11.0,54883.46749090909,557335.17824,7.6,107387.0039063158,37124.44476826453,690514.6726897204,1.4473684210526316,Tariffs
ROE,HEX,6,543303.2592,13.0,52869.48147692307,535754.2262,6.7,114691.88574567164,36289.16261878224,714896.5035900101,1.9402985074626866,Tariffs
ROE,HEX,7,668680.9343999999,16.0,55292.558399999994,490194.43856000004,4.8,139109.12967166668,40125.66868073963,834613.9085593844,3.3333333333333335,Tariffs
ROE,HEX,8,794058.6096,19.0,53160.979452631575,447032.53448000003,3.0,190770.87734666668,43198.45346801653,950365.9762963636,6.333333333333333,Tariffs
ROE,HEX,9,919436.2848,22.0,51610.74021818182,437947.431608,1.3,378642.6722184616,47190.967565527455,1099549.5442767898,16.923076923076923,Tariffs
ROE,HEX,10,1032276.19248,24.7,49663.00374412956,431000.0,0.0,,49663.00374412956,1226676.19248,,Tariffs
ROE,HEX,11,1337361.8687999998,32.0,58217.558399999994,447032.53448000003,3.0,190770.87734666668,50066.70832466938,1752334.7913634283,10.666666666666666,Tariffs
ROE,HEX,12,1588117.2192,38.0,53160.979452631575,447032.53448000003,3.0,190770.87734666668,46687.32434605592,1914180.2981882927,12.666666666666666,Tariffs
ROE,HEX,13,1880665.128,45.0,52992.5584,736384.2084906116,15.066961,80436.69747923964,34802.86771573925,2090502.497769469,2.986667317981377,Tariffs
ROE,HP,0,401792.43216,14.0,28699.459440000002,26216.128254412703,3.219055999999999,37661.304819381956,20288.148377277477,349342.76304464997,4.349101102932042,Tariffs
ROE,HP,1,424751.999712,14.8,36418.378358918926,67958.62633867223,5.346295999999997,42692.55253962671,22660.665394042797,456528.4725853428,2.7682717155952474,Tariffs
ROE,HP,2,450581.51320799993,15.7,36885.44670114648,165563.58591090242,7.871166000000001,48964.70569480769,21824.1854874908,514421.4989404366,1.9946218895650272,Tariffs
ROE,HP,3,476411.026704,16.6,36441.62811469881,289091.97757907223,10.978263999999998,52918.706793956095,21588.992761093297,595386.9418595198,1.5120787767537751,Tariffs
ROE,HP,4,505110.486144,17.6,36813.09580363636,434092.32629217545,14.666568999999996,55367.72952314559,22392.253342433567,722521.1875391132,1.2000079909623038,Tariffs
ROE,HP,5,533809.945584,18.6,36376.8787948387,611385.6748862027,19.151885999999994,57106.34677592397,23527.320552967238,888200.7234010762,0.971183725717666,Tariffs
ROE,HP,6,565379.350968,19.7,36673.0635009137,820332.874350089,24.469706,58309.733936632685,25190.82474324633,1112671.3228067157,0.8050771022749518,Tariffs
ROE,HP,7,596948.756352,20.8,36251.38251692309,1075818.9334064554,30.878556,59283.80075126685,27038.136795398394,1397291.8665166565,0.673606628496488,Tariffs
ROE,HP,8,631388.10768,22.0,36488.5503490909,1376896.9877056277,38.463910999999996,59995.88806324688,29109.97895694968,1760103.176864878,0.5719647177844188,Tariffs
ROE,HP,9,668697.404952,23.3,36666.841414248935,1719372.8626704833,47.442775000000005,60360.546883767965,31125.057218839134,2201872.919694463,0.4911179837182795,Tariffs
ROE,HP,10,708876.6481679999,24.7,36793.38656550606,2122741.834799204,58.06904761904762,60625.41852328285,33117.27999464903,2741085.7248904384,0.4253556931403501,Tariffs
ROE,HP,11,1004481.0804,35.0,70723.45943999999,2291234.709503482,61.83978500000001,61535.16785214356,34331.24635095921,3324630.515408925,0.5659786818469694,Tariffs
ROE,HP,12,1176677.83704,41.0,49597.02041560975,2487513.4783775685,72.302549,59827.976522307974,30857.55219478877,3496239.319570112,0.5670616121708241,Tariffs
ROE,HP,13,1723889.3109035618,60.066961,74028.238946591,2465394.905512321,72.497021,59578.81541104786,33018.00119151476,4376997.715627942,0.8285438514777042,Tariffs
ROE,Iron,0,7950.539625396482,256.92800000000005,30.94462116,2449.0065999991807,0.0,,30.94462116,7950.539625396482,,Tariffs
ROE,Iron,1,8404.856175419138,271.60960000000006,30.94462116,2449.0065999991807,0.0,,30.94462116,8404.856175419138,,Tariffs
ROE,Iron,2,8915.962294194625,288.12640000000005,30.94462116,2449.0065999991807,0.0,,30.94462116,8915.962294194625,,Tariffs
ROE,Iron,3,9427.068412970111,304.64320000000004,30.944621159999993,2449.0065999991807,0.0,,30.944621159999993,9427.068412970111,,Tariffs
ROE,Iron,4,9994.964100498437,322.99520000000007,30.944621160000008,2449.0065999991807,0.0,,30.944621160000008,9994.964100498437,,Tariffs
ROE,Iron,5,10562.859788026752,341.3472000000001,30.94462115999999,2449.0065999991807,0.0,,30.94462115999999,10562.859788026752,,Tariffs
ROE,Iron,6,11187.545044307904,361.5344,30.94462116,2449.0065999991807,0.0,,30.94462116,11187.545044307904,,Tariffs
ROE,Iron,7,11812.23030058906,381.7216000000001,30.944621160000008,2449.0065999991807,0.0,,30.944621160000008,11812.23030058906,,Tariffs
ROE,Iron,8,12493.70512562304,403.744,30.94462116,2449.0065999991807,0.0,,30.94462116,12493.70512562304,,Tariffs
ROE,Iron,9,13389.707070105573,432.6990141800001,30.94462116,2449.0065999991807,0.0,,30.94462116,13389.707070105573,,Tariffs
ROE,Iron,10,16348.135948847868,528.3029921200001,30.94462116,2449.0065999991807,0.0,,30.94462116,16348.135948847868,,Tariffs
ROE,Iron,11,26536.28137416756,857.541,30.944621159999997,2449.0065999991807,0.0,,30.944621159999997,26536.28137416756,,Tariffs
ROE,Iron,12,29943.655499337485,967.653,30.944621160000004,2449.0065999991807,0.0,,30.944621160000004,29943.655499337485,,Tariffs
ROE,Iron,13,40771.70042550816,1317.5698682720003,30.944621160000008,2449.0065999991807,0.0,,30.944621160000008,40771.70042550816,,Tariffs
ROE,Nickel,0,0.0,0.0,,13.4594644104,5.64,2877.602389859999,2877.602389859999,16229.677478810396,0.0,Tariffs
ROE,Nickel,0,0.0,0.0,,13.4594644104,5.64,2877.602389859999,2877.602389859999,16229.677478810396,0.0,Tariffs
ROE,Nickel,1,0.0,0.0,,17.182294992,7.2,2877.602389859999,2877.602389859999,20718.737206991995,0.0,Tariffs
ROE,Nickel,1,0.0,0.0,,17.182294992,7.2,2877.602389859999,2877.602389859999,20718.737206991995,0.0,Tariffs
ROE,Nickel,2,0.0,0.0,,20.046010824,8.4,2877.6023898599997,2877.6023898599997,24171.860074824,0.0,Tariffs
ROE,Nickel,2,0.0,0.0,,20.046010824,8.4,2877.6023898599997,2877.6023898599997,24171.860074824,0.0,Tariffs
ROE,Nickel,3,0.0,0.0,,22.909726656,9.6,2877.602389859999,2877.602389859999,27624.98294265599,0.0,Tariffs
ROE,Nickel,3,0.0,0.0,,22.909726656,9.6,2877.602389859999,2877.602389859999,27624.98294265599,0.0,Tariffs
ROE,Nickel,4,0.0,0.0,,25.773442488,10.8,2877.602389859999,2877.602389859999,31078.105810487996,0.0,Tariffs
ROE,Nickel,4,0.0,0.0,,25.773442488,10.8,2877.602389859999,2877.602389859999,31078.105810487996,0.0,Tariffs
ROE,Nickel,5,0.0,0.0,,31.500874152,13.2,2877.6023898599997,2877.6023898599997,37984.35154615199,0.0,Tariffs
ROE,Nickel,5,0.0,0.0,,31.500874152,13.2,2877.6023898599997,2877.6023898599997,37984.35154615199,0.0,Tariffs
ROE,Nickel,6,0.0,0.0,,37.543096416000004,15.6,3010.7459302830766,3010.7459302830766,46967.63651241599,0.0,Tariffs
ROE,Nickel,6,0.0,0.0,,37.543096416000004,15.6,3010.7459302830766,3010.7459302830766,46967.63651241599,0.0,Tariffs
ROE,Nickel,7,0.0,0.0,,46.134243912,19.2,2985.7815164537496,2985.7815164537496,57327.00511591199,0.0,Tariffs
ROE,Nickel,7,0.0,0.0,,46.134243912,19.2,2985.7815164537496,2985.7815164537496,57327.00511591199,0.0,Tariffs
ROE,Nickel,8,0.0,0.0,,54.725391408,22.8,2968.700601728421,2968.700601728421,67686.373719408,0.0,Tariffs
ROE,Nickel,8,0.0,0.0,,54.725391408,22.8,2968.700601728421,2968.700601728421,67686.373719408,0.0,Tariffs
ROE,Nickel,9,0.0,0.0,,63.316538904000005,26.4,2956.278118291818,2956.278118291818,78045.74232290399,0.0,Tariffs
ROE,Nickel,9,0.0,0.0,,63.316538904000005,26.4,2956.278118291818,2956.278118291818,78045.74232290399,0.0,Tariffs
ROE,Nickel,10,0.0,0.0,,71.04857165039999,29.64,2947.677937451093,2947.677937451093,87369.1740660504,0.0,Tariffs
ROE,Nickel,10,0.0,0.0,,71.04857165039999,29.64,2947.677937451093,2947.677937451093,87369.1740660504,0.0,Tariffs
ROE,Nickel,11,0.0,0.0,,97.236562392,38.4,3122.576885270625,3122.576885270625,119906.95239439199,0.0,Tariffs
ROE,Nickel,11,0.0,0.0,,97.236562392,38.4,3122.576885270625,3122.576885270625,119906.95239439199,0.0,Tariffs
ROE,Nickel,12,0.0,0.0,,122.34315513600001,45.6,3325.0145107705266,3325.0145107705266,151620.66169113602,0.0,Tariffs
ROE,Nickel,12,0.0,0.0,,122.34315513600001,45.6,3325.0145107705266,3325.0145107705266,151620.66169113602,0.0,Tariffs
