location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
AUT,5,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,5,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,6,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,6,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,7,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,7,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,8,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,8,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,9,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,9,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,10,Nickel,3959.132973710001,0.605625,2.397749907203119,
AUT,10,Nickel,3959.132973710001,0.605625,2.397749907203119,
AUT,11,Nickel,4024.211250438572,0.605625,2.4371629385468596,
AUT,11,Nickel,4024.211250438572,0.605625,2.4371629385468596,
AUT,12,Nickel,4035.057629893334,0.605625,2.4437317771041505,
AUT,12,Nickel,4035.057629893334,0.605625,2.4437317771041505,
AUT,13,Nickel,4039.9559948083875,0.605625,2.4466983493558296,
AUT,13,Nickel,4039.9559948083875,0.605625,2.4466983493558296,
AUT,0,Refrigerant,4240.65609539473,0.56875,2.4118731542557525,
AUT,1,Refrigerant,4240.5036439560445,0.56875,2.4117864475000004,
AUT,2,Refrigerant,4240.5036439560445,0.56875,2.4117864475000004,
AUT,3,Refrigerant,4236.706056093161,0.56875,2.4096265694029855,
AUT,4,Refrigerant,4236.190283563149,0.56875,2.4093332237765406,
AUT,5,Refrigerant,4235.44776241332,0.56875,2.4089109148725756,
AUT,6,Refrigerant,4234.813130489623,0.56875,2.4085499679659734,
AUT,7,Refrigerant,4234.270710549413,0.56875,2.4082414666249785,
AUT,8,Refrigerant,4233.592971721612,0.56875,2.407856002666667,
AUT,9,Refrigerant,4233.410857187813,0.56875,2.407752425025569,
AUT,10,Refrigerant,4232.529791377853,0.56875,2.407251318846154,
AUT,11,Refrigerant,4232.426234850864,0.56875,2.4071924210714286,
AUT,12,Refrigerant,4232.336485860806,0.56875,2.407141376333333,
AUT,13,Refrigerant,4232.2959540588445,0.56875,2.4071183238709675,
AUT,0,Steel,495.59999592,18.68125,9.2584274237805,
AUT,1,Steel,495.59999592,18.68125,9.2584274237805,
AUT,2,Steel,495.59999592,18.68125,9.2584274237805,
AUT,3,Steel,495.59999591999997,18.68125,9.2584274237805,
AUT,4,Steel,495.5999959200001,18.68125,9.258427423780502,
AUT,5,Steel,495.59999591999997,18.68125,9.2584274237805,
AUT,6,Steel,495.59999592,18.68125,9.2584274237805,
AUT,7,Steel,495.59999592,18.68125,9.2584274237805,
AUT,8,Steel,495.59999591999997,18.68125,9.2584274237805,
AUT,9,Steel,495.5999959200001,18.68125,9.258427423780502,
AUT,10,Steel,495.59999592,18.68125,9.2584274237805,
AUT,11,Steel,495.59999592,18.68125,9.2584274237805,
AUT,12,Steel,495.59999591999997,18.68125,9.2584274237805,
AUT,13,Steel,495.5999959200001,18.68125,9.258427423780502,
BRA,0,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,1,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,2,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,3,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,4,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,5,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,6,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,7,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,8,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,9,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,10,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,11,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,12,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,13,Aluminium,1667.0279999999998,4.0375,6.730625549999998,
BRA,0,Bauxite,30.660000000000004,16.15,0.495159,
BRA,1,Bauxite,30.660000000000004,16.15,0.495159,
BRA,2,Bauxite,30.660000000000004,16.15,0.495159,
BRA,3,Bauxite,30.660000000000004,16.15,0.495159,
BRA,4,Bauxite,30.660000000000004,16.15,0.495159,
BRA,5,Bauxite,30.660000000000004,16.15,0.495159,
