location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
JPN,4,1350989.5154439965,183.874396195,509677.0347276471,314.4004659845,1860666.5501716435,498.2748621795,3734.217178913897,0.377262020838218,1.7098653890402242
JPN,5,1441901.3791646746,196.21390694500002,513124.4912091019,336.8490423095001,1955025.8703737764,533.0629492545002,3667.5328366151157,0.3558665652337238,1.716743973728228
JPN,6,1539373.7215697328,209.44387460500002,516495.01188330253,360.91757669550003,2055868.7334530354,570.3614513005,3604.501546809275,0.33552281986249666,1.7232185824301205
JPN,7,1643880.0319652124,223.628566105,508067.4819584367,386.7229863455,2151947.513923649,610.3515524505,3525.75086486435,0.30906603406518435,1.729309421784346
JPN,8,1755927.8257105243,238.83686674749998,511369.86802972696,414.39059040725004,2267297.6937402515,653.22745715475,3470.916093478182,0.2912248786893075,1.7350361192158272
JPN,9,1876061.3599128488,255.14264881,514910.5652338718,444.05478055099996,2390971.9251467204,699.197429361,3419.5948450952424,0.2744636056348347,1.7404176942667053
JPN,10,2327635.331636583,316.435,528247.0858670867,555.5605,2855882.41750367,871.9955,3275.1114168635845,0.22694581006195289,1.7556860018645222
JPN,11,3142760.754122531,453.9395,679444.4046371636,798.87845,3822205.1587596945,1252.81795,3050.8863308988302,0.216193486489832,1.7598786842740057
JPN,12,3372726.629240337,488.03150000000005,699847.882914758,860.1676500000001,4072574.512155095,1348.1991500000001,3020.7514313854113,0.20750210730016674,1.7625248575143202
JPN,13,3614395.6953055053,524.19175,722867.238002202,925.097425,4337262.933307707,1449.289175,2992.682901469755,0.1999967073171002,1.7648072961850318
KOR,0,1380665.7570246584,253.21933975750005,579808.3068737129,366.6076210695001,1960474.0638983713,619.8269608270002,3162.9377032625703,0.4199483502243169,1.4477868136793515
KOR,1,1606201.401861506,287.14781392749995,582488.3646381929,423.108706694,2188689.766499699,710.2565206214999,3081.5482898833748,0.3626496427926899,1.4734874729042091
KOR,2,1777256.9514158724,314.63174668000005,592989.1562186189,467.9932092792501,2370246.1076344913,782.6249559592502,3028.584879112781,0.3336541493036261,1.4874316219438217
KOR,3,2095205.383980249,374.12446420000003,643406.3120033947,569.29672826,2738611.6959836436,943.42119246,2902.851576656476,0.30708507954533776,1.5216773633805045
KOR,4,2435166.606178659,423.3027127375,644252.222851572,646.9265023212499,3079418.829030231,1070.22921505875,2877.345138500248,0.26456186661599845,1.528283384100173
KOR,5,2745610.5522807506,468.53420000000006,645023.687314731,717.4947450000001,3390634.2395954817,1186.028945,2858.8123872436195,0.23492905313133955,1.5313604535165202
KOR,6,2745610.5522807506,468.53420000000006,645033.121834731,717.4947450000001,3390643.674115482,1186.028945,2858.8203419567317,0.23493248935065045,1.5313604535165202
KOR,7,2759460.5928623,474.00185855,656362.042489636,728.02261849875,3415822.6353519363,1202.02447704875,2841.7246907804874,0.23785882073742995,1.5359066749776356
KOR,8,2776097.1618553344,480.56957062,671612.0567683809,740.6686243195002,3447709.2186237155,1221.2381949395,2823.125933098182,0.24192671135455718,1.5412308011178009
KOR,9,2932650.9651912116,542.3731975700001,815954.8561006855,859.6703433082503,3748605.821291897,1402.0435408782505,2673.672901016856,0.27823115187779757,1.585016271378895
KOR,10,2983780.7733585583,562.558,863009.7537700471,898.5358,3846790.527128605,1461.0938,2632.815584549469,0.28923363320645007,1.5972322853821295
KOR,11,3018527.0920834374,576.275,895062.6774899137,924.947625,3913589.769573351,1501.2226249999999,2606.934977131291,0.296522989585668,1.6050455511691468
KOR,12,3053273.4108083164,589.9920000000001,927011.8214897802,951.3594500000003,3980285.2322980966,1541.3514500000003,2582.3346338682823,0.3036124502339819,1.6124955084136736
KOR,13,3094337.242028628,606.203,964785.3390678045,982.573425,4059122.5810964326,1588.776425,2554.873371246324,0.31179062384140693,1.6208653289409654
ROE,0,3614157.1491244785,2040.638141124,618976.4124065018,42.787056,4233133.56153098,2083.425197124,2031.8145174467884,0.17126438803482785,0.02096748812919499
ROE,1,3762383.0562799424,2101.82517029703,731231.6615825157,52.78629599999999,4493614.717862458,2154.6114662970303,2085.5800631123984,0.19435332624145965,0.025114503692302927
ROE,2,3909358.4183315365,2155.66485,798226.323766274,61.651166,4707584.742097811,2217.316016,2123.1004999414617,0.20418345885690029,0.028599606288519295
ROE,3,4056224.808639566,2205.983021296,897182.4228698529,71.098264,4953407.231509419,2277.0812852960003,2175.3317562686484,0.22118656267741793,0.0322297421664788
ROE,4,4215474.964293293,2284.689498446242,1050811.902532511,81.226569,5266286.866825804,2365.916067446242,2225.8975875294714,0.24927485311460634,0.03555256373141299
ROE,5,4419761.395663721,2338.251623446242,1212621.2132962663,97.59188599999999,5632382.608959987,2435.843509446242,2312.292471629443,0.274363501723415,0.041737118888925985
ROE,6,4505094.106817757,2341.792723446242,1411659.8767035203,114.889706,5916753.983521277,2456.6824294462417,2408.432572562896,0.3133474780398468,0.04906057861129801
ROE,7,4828167.035055439,2458.9913604242643,1603406.4757972567,138.718556,6431573.510852695,2597.709916424264,2475.862862973448,0.3320942428369912,0.05641278706081589
ROE,8,5149214.576411613,2604.3016000000002,1847960.996206779,164.76941100000002,6997175.572618392,2769.0710110000005,2526.903623931077,0.3588821108120506,0.06326817562144109
ROE,9,5426751.007210136,2690.99485,2202249.6803114368,192.10765,7629000.687521573,2883.1025,2646.1080338009397,0.405813658556559,0.07138908125372295
