location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
DEU,3,906136.4309124935,124.495125,504404.79450235,266.47078750000003,1410541.2254148435,390.96591250000006,3607.836847962655,0.5566543594262141,2.1404114217323773
DEU,4,891201.4309124935,124.495125,504404.79450235,266.47078750000003,1395606.2254148435,390.96591250000006,3569.6365867058635,0.5659829270986406,2.1404114217323773
DEU,5,877264.4309124935,124.495125,504404.79450235,266.47078749999986,1381669.2254148435,390.96591249999983,3533.988977657596,0.5749746333356858,2.140411421732376
DEU,6,904097.9034778095,131.8902091,515178.1863492142,279.37259676,1419276.0898270237,411.26280586,3451.019809241311,0.5698256619857972,2.1182208949883305
DEU,7,946998.8061345185,142.15694714999998,530135.0942769768,299.67274699,1477133.9004114952,441.82969414,3343.2200687340955,0.5598054515410578,2.1080415202909064
DEU,8,1113403.105577634,147.68072500000002,492374.2192947888,313.8757715000002,1605777.3248724227,461.5564965000002,3479.048257470301,0.4422245787066894,2.1253672170149502
DEU,9,1238280.6084771205,166.134625,536476.1968538599,354.5711475,1774756.8053309806,520.7057725,3408.36783277831,0.4332428313753831,2.134239912360232
DEU,10,1246508.1421704013,171.12262500000003,586091.9879396494,366.42533809374993,1832600.1301100506,537.54796309375,3409.1844001470795,0.4701870514212244,2.1413026950337506
DEU,11,1296359.240668893,173.1214325363992,676720.6643440188,381.22236662816056,1973079.905012912,554.3437991645598,3559.3072529836186,0.5220163077596035,2.20205182595175
DEU,12,1473702.1421704013,179.022625,722700.0845873259,418.64921309374984,2196402.226757727,597.6718380937498,3674.9300983681337,0.49039766171674704,2.3385268375645247
DEU,13,1545384.142170401,182.02262499999995,788105.0190895749,442.08115209374984,2333489.161259976,624.1037770937498,3738.9441418321217,0.5099735383480303,2.42871539784546
ITA,0,472040.4469387199,51.011849999999995,509391.2830557415,101.44751450000001,981431.7299944614,152.4593645,6437.333208183886,1.0791263468188999,1.9887048695548195
ITA,1,507241.8079742464,64.35475000000001,544534.9929409635,127.82221200000002,1051776.8009152098,192.17696200000003,5472.959869743438,1.073521512581255,1.9862125484132873
ITA,2,497701.8079742464,64.35475000000001,553986.9068620241,128.62154900000002,1051688.7148362705,192.97629900000004,5449.833582082898,1.113090002861091,1.998633340973277
ITA,3,491541.8079742464,64.35475000000001,605415.9448046685,129.55677500000002,1096957.752778915,193.91152500000004,5657.00131943635,1.2316672457623146,2.0131656948399304
ITA,4,485639.8079742464,64.35475000000001,644412.755472466,130.650988,1130052.5634467124,195.005738,5794.970830277376,1.3269356113134765,2.030168526798721
ITA,5,479715.8079742464,64.35475000000001,680009.7935969158,131.931218,1159725.6015711622,196.28596800000003,5908.346956167351,1.417526340164763,2.050061852466212
ITA,6,473791.80797424633,64.35475000000001,765384.0818127285,133.429086,1239175.889786975,197.783836,6265.304156538732,1.6154438910314215,2.073337026404422
ITA,7,519247.8079742464,65.75475,829211.2509799033,142.79759299999998,1348459.0589541497,208.55234299999998,6465.80632735519,1.596947041943084,2.1716696208258717
ITA,8,679145.7483416726,87.02455349999974,876264.3479586113,191.35223178749942,1555410.096300284,278.37678528749916,5587.427467035023,1.290244914435907,2.198830377078579
ITA,9,797881.0180638928,102.42374999999998,956216.9895456679,228.69605599999997,1754098.0076095606,331.1198059999999,5297.472322176829,1.1984455926348354,2.232842050793883
ITA,10,809046.7080738535,106.16475,1065332.9849210149,238.406118,1874379.6929948684,344.570868,5439.750910674399,1.3167756253001976,2.245624070136274
ITA,11,1099894.3838000693,142.65452403933222,1168346.50834197,294.8474433166589,2268240.8921420393,437.5019673559911,5184.527296757031,1.062235179622795,2.0668636014331
ITA,12,1795887.4813706987,220.42079787201536,1237459.3970982519,472.8855383118549,3033346.8784689503,693.3063361838703,4375.189898256581,0.6890517417905099,2.1453762207431537
ITA,13,2157486.8795507173,241.88568087201546,1426792.4928613026,555.864717153448,3584279.37241202,797.7503980254635,4492.983496195778,0.6613215155025289,2.2980472227604185
JPN,0,3555635.4770143004,179.83525000000003,500448.9730634104,307.052275,4056084.4500777107,486.88752500000004,8330.63950463243,0.14074810995069775,1.7074087254862433
JPN,1,3532422.477012723,179.83525000000003,500448.9730634104,307.052275,4032871.4500761335,486.88752500000004,8282.963195814338,0.14167302363182416,1.7074087254862433
JPN,2,3497280.477012723,179.83525000000003,500448.9730634104,307.052275,3997729.4500761335,486.88752500000004,8210.786361955224,0.14309660787941136,1.7074087254862433
JPN,3,3516056.5490547484,209.61805000000004,538119.2442540285,359.4765550000001,4054175.793308777,569.0946050000001,7123.90480895312,0.15304624278545684,1.7149122177217087
JPN,4,3480714.5490547484,209.61805000000004,538112.864338341,359.4765550000001,4018827.4133930895,569.0946050000001,7061.791445717692,0.1545983897141107,1.7149122177217087
JPN,5,3445372.5490547484,209.61805000000004,538081.0028781419,359.4765550000001,3983453.5519328904,569.0946050000001,6999.633306896118,0.15617498404512645,1.7149122177217087
JPN,6,3413310.5490547484,209.61805000000004,537168.3274455805,359.4765550000001,3950478.876500329,569.0946050000001,6941.690962788741,0.15737458391951448,1.7149122177217087
JPN,7,3495408.7968788124,223.628566105,508601.49155843677,386.7229863455,4004010.288437249,610.3515524505,6560.170564589459,0.14550558206885186,1.729309421784346
JPN,8,3798847.0477229543,294.75250000000005,523511.5933125902,516.1147500000002,4322358.641035545,810.8672500000002,5330.537940748678,0.13780802089054503,1.7510105936336422
JPN,9,4103660.6211963715,395.02850000000007,627623.1295053734,693.9023500000001,4731283.750701745,1088.9308500000002,4344.889072342605,0.1529422599577442,1.7565880689621127
JPN,10,4188141.454853658,510.318927025,663494.5899681932,880.7776711075,4851636.044821851,1391.0965981325,3487.634181073412,0.15842220161863588,1.7259357324686326
JPN,11,4201098.113189949,535.4270000000001,642545.2146955521,921.8732,4843643.327885501,1457.3002000000001,3323.7100549945035,0.15294696705087402,1.7217532922321805
JPN,12,4432343.6293511195,586.09517211,724605.3688849339,1018.282990746,5156948.998236054,1604.378162856,3214.297674717798,0.16348131586336723,1.7374021135169593
JPN,13,4912398.617408847,690.0640273299999,917747.1294434144,1214.891226838,5830145.746852262,1904.955254168,3060.515848913528,0.18682260966995798,1.7605485559632266
KOR,0,2700011.9366090405,144.96216475750003,549744.4503184651,195.71946856950007,3249756.3869275055,340.6816333270001,9538.983229566289,0.2036081555287093,1.3501417345478346
KOR,1,2702887.964828953,186.79076630250003,570442.7172384138,263.14662740650004,3273330.682067367,449.93739370900005,7275.080328585481,0.21104933858200559,1.4087774926751186
KOR,2,2722644.3822737336,275.4091157175001,593775.4788018359,404.5341794905002,3316419.8610755694,679.9432952080003,4877.494762355218,0.21808778357824402,1.4688481840428613
KOR,3,2775542.2802134827,358.3437,650392.6481772729,542.841595,3425934.9283907553,901.185295,3801.587695004228,0.23432993718519304,1.514862951406708
KOR,4,2788570.090910173,451.69808651250014,651989.954099193,690.2051174537502,3440560.0450093662,1141.9032039662502,3013.0049841869563,0.23380798504024236,1.5280231155786614
KOR,5,2826802.6572153345,480.16957061999994,680379.1289597937,738.4926243195,3507181.786175128,1218.6621949394998,2877.8949578798097,0.24068858405207208,1.5379829741521327
KOR,6,2803272.1463785423,480.3717066860377,676725.883894,739.5922445187454,3479998.0302725425,1219.9639512047831,2852.5416893145475,0.2414057032486983,1.539624907597086
KOR,7,2779507.5696153347,480.56957062,673130.0061829159,740.6686243195002,3452637.5757982507,1221.2381949395,2827.1614743995897,0.24217599316560687,1.5412308011178009
KOR,8,2754960.0258153346,480.56957062,671613.200340829,740.6686243195002,3426573.2261561635,1221.2381949395,2805.8189142421274,0.243783283259097,1.5412308011178009
KOR,9,2757689.344495439,487.61122998,688067.4041963422,754.2272067155002,3445756.7486917814,1241.8384366955001,2774.7222560294163,0.24950867129750418,1.5467798121598548
KOR,10,3038445.7586067035,557.3936617300001,850949.1942798882,888.5919639842501,3889394.9528865917,1445.98562571425,2689.788116645634,0.28006068295591224,1.5941910089653686
KOR,11,3009048.586806704,557.3936617300001,851317.1405598881,888.5919639842501,3860365.727366592,1445.98562571425,2669.7123807574158,0.2829190410193185,1.5941910089653686
KOR,12,2982552.829106704,557.3936617300001,851317.1405598881,888.5919639842501,3833869.969666592,1445.98562571425,2651.38871472034,0.285432376000818,1.5941910089653686
