,technology,carrier,node,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
2367,Iron_mining,Iron_reserves,AUT,1,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,13.935231113760002
2368,Iron_mining,Iron_reserves,AUT,2,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,16.622143396320002
2369,Iron_mining,Iron_reserves,AUT,3,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014
2370,Iron_mining,Iron_reserves,AUT,4,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014
2371,Iron_mining,Iron_reserves,AUT,5,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014
2372,Iron_mining,Iron_reserves,AUT,6,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014
2373,Iron_mining,Iron_reserves,AUT,7,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014
2374,Iron_mining,Iron_reserves,AUT,8,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014
2375,Iron_mining,Iron_reserves,AUT,9,53.629389091520004,53.629389091520004,53.629389091520004,53.629389091520004,49.607360000000014,53.629389091520004
2376,Iron_mining,Iron_reserves,AUT,10,72.8059411481599,75.24342846240047,87.01853138000001,75.24342846240033,49.607360000000014,87.35742400000002
2377,Iron_mining,Iron_reserves,AUT,11,94.221072,75.24342846240047,87.01853138000001,75.24342846240033,49.607360000000014,87.35742400000002
2378,Iron_mining,Iron_reserves,AUT,12,101.08472000000003,75.24342846240047,87.01853138000001,75.24342846240033,49.607360000000014,87.35742400000002
2379,Iron_mining,Iron_reserves,AUT,13,104.51654400000001,75.24342846240047,87.01853138000001,75.24342846240033,49.607360000000014,87.35742400000002
2380,Iron_mining,Iron_reserves,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
2381,Iron_mining,Iron_reserves,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
2382,Iron_mining,Iron_reserves,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
2383,Iron_mining,Iron_reserves,BRA,3,2.1430190575194783,2.1430190575194783,2.1430190575194783,2.1430190575194783,0.0,68.40796600000004
2384,Iron_mining,Iron_reserves,BRA,4,83.84706000000001,83.84706000000001,83.84706000000001,83.84706000000001,83.84706000000001,293.3328821808
2385,Iron_mining,Iron_reserves,BRA,5,132.2652040842,132.2652040842,132.2652040842,132.2652040842,125.42332849419998,373.1630147410001
2386,Iron_mining,Iron_reserves,BRA,6,262.5693734642,262.5693734642,262.5693734642,262.5693734642,218.94368617440009,379.49032000000005
2387,Iron_mining,Iron_reserves,BRA,7,359.2258155794001,359.2258155794001,359.2258155794001,359.2258155794001,341.30466968179996,379.49032000000005
2388,Iron_mining,Iron_reserves,BRA,8,396.64944,396.64944,396.64944,396.64944,394.49145999999996,396.64944
2389,Iron_mining,Iron_reserves,BRA,9,396.64944,396.64944,396.64944,396.64944,396.64944,396.64944
2390,Iron_mining,Iron_reserves,BRA,10,396.64944,396.64944,396.64944,396.64944,396.64944,396.64944
2391,Iron_mining,Iron_reserves,BRA,11,681.4908320000002,396.64944,396.64944,396.64944,396.64944,396.64944
2392,Iron_mining,Iron_reserves,BRA,12,684.9226560000002,430.96768000000003,430.96768000000003,430.96768000000003,430.96768000000003,396.64944
2393,Iron_mining,Iron_reserves,BRA,13,684.9226560000002,430.96768000000003,430.96768000000003,430.96768000000003,430.96768000000003,396.64944
2394,Iron_mining,Iron_reserves,CHN,0,3440.4555542504413,3440.4555542504413,3440.4555542504413,3440.4555542504413,3440.4555542504413,3059.8662600840407
2395,Iron_mining,Iron_reserves,CHN,1,3657.576989887481,3657.576989887481,3657.576989887481,3657.576989887481,3657.7927878874807,3246.0005700108804
2396,Iron_mining,Iron_reserves,CHN,2,4020.9377072123607,4020.9377072123607,4020.9377072123607,4020.9377072123607,4021.4966876123603,3717.4320570160407
2397,Iron_mining,Iron_reserves,CHN,3,4506.832770000001,4506.832770000001,4506.832770000001,4506.832770000001,4507.875894372401,3984.1189994575207
2398,Iron_mining,Iron_reserves,CHN,4,4868.819990269401,4868.819990269401,4868.819990269401,4868.819990269401,4869.035788269401,4154.875592180279
2399,Iron_mining,Iron_reserves,CHN,5,5370.19618278704,5370.19618278704,5370.19618278704,5370.19618278704,5201.993453592721,4679.375578831362
2400,Iron_mining,Iron_reserves,CHN,6,5901.332423687802,5901.332423687802,5901.332423687802,5901.332423687802,5740.455020839402,5511.088191231921
2401,Iron_mining,Iron_reserves,CHN,7,6610.289808360441,6610.289808360441,6610.289808360441,6610.289808360441,6381.766297787282,6474.50143913584
2402,Iron_mining,Iron_reserves,CHN,8,7474.507883663041,7474.507883663041,7474.507883663041,7474.507883663041,7209.630747387641,7336.778413653041
2403,Iron_mining,Iron_reserves,CHN,9,8239.628470772162,8239.628470772162,8239.628470772162,8239.628470772162,7897.7155188524575,8180.508342793163
2404,Iron_mining,Iron_reserves,CHN,10,9298.448845386803,9296.011358072561,9284.236255154961,9296.011358072561,8750.011232561283,9284.240544934963
2405,Iron_mining,Iron_reserves,CHN,11,9964.165596,9630.987580688321,9630.987580688323,9630.987580688321,9456.70124591852,9645.14584514624
2406,Iron_mining,Iron_reserves,CHN,12,10615.526614,10098.74601468832,10098.74601468832,10098.74601468832,10539.677606772162,10300.4592605288
2407,Iron_mining,Iron_reserves,CHN,13,11391.825698000002,10662.865046660641,10749.406961088023,10662.865046660641,11084.020993172164,10650.170798321124
2408,Iron_mining,Iron_reserves,CZE,0,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2409,Iron_mining,Iron_reserves,CZE,1,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2410,Iron_mining,Iron_reserves,CZE,2,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2411,Iron_mining,Iron_reserves,CZE,3,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2412,Iron_mining,Iron_reserves,CZE,4,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2413,Iron_mining,Iron_reserves,CZE,5,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2414,Iron_mining,Iron_reserves,CZE,6,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2415,Iron_mining,Iron_reserves,CZE,7,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2416,Iron_mining,Iron_reserves,CZE,8,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2417,Iron_mining,Iron_reserves,CZE,9,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2418,Iron_mining,Iron_reserves,CZE,10,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2419,Iron_mining,Iron_reserves,CZE,11,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2420,Iron_mining,Iron_reserves,CZE,12,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2421,Iron_mining,Iron_reserves,CZE,13,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2422,Iron_mining,Iron_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
2423,Iron_mining,Iron_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
2424,Iron_mining,Iron_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
2425,Iron_mining,Iron_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
2426,Iron_mining,Iron_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
2427,Iron_mining,Iron_reserves,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
2428,Iron_mining,Iron_reserves,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
2429,Iron_mining,Iron_reserves,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
2430,Iron_mining,Iron_reserves,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
2431,Iron_mining,Iron_reserves,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
2432,Iron_mining,Iron_reserves,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
2433,Iron_mining,Iron_reserves,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
2434,Iron_mining,Iron_reserves,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
2435,Iron_mining,Iron_reserves,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
2436,Iron_mining,Iron_reserves,ITA,0,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2437,Iron_mining,Iron_reserves,ITA,1,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2438,Iron_mining,Iron_reserves,ITA,2,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2439,Iron_mining,Iron_reserves,ITA,3,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2440,Iron_mining,Iron_reserves,ITA,4,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2441,Iron_mining,Iron_reserves,ITA,5,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2442,Iron_mining,Iron_reserves,ITA,6,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2443,Iron_mining,Iron_reserves,ITA,7,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2444,Iron_mining,Iron_reserves,ITA,8,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2445,Iron_mining,Iron_reserves,ITA,9,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2446,Iron_mining,Iron_reserves,ITA,10,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2447,Iron_mining,Iron_reserves,ITA,11,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2448,Iron_mining,Iron_reserves,ITA,12,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2449,Iron_mining,Iron_reserves,ITA,13,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
2450,Iron_mining,Iron_reserves,JPN,0,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2451,Iron_mining,Iron_reserves,JPN,1,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2452,Iron_mining,Iron_reserves,JPN,2,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2453,Iron_mining,Iron_reserves,JPN,3,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2454,Iron_mining,Iron_reserves,JPN,4,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2455,Iron_mining,Iron_reserves,JPN,5,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2456,Iron_mining,Iron_reserves,JPN,6,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2457,Iron_mining,Iron_reserves,JPN,7,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2458,Iron_mining,Iron_reserves,JPN,8,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2459,Iron_mining,Iron_reserves,JPN,9,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2460,Iron_mining,Iron_reserves,JPN,10,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2461,Iron_mining,Iron_reserves,JPN,11,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2462,Iron_mining,Iron_reserves,JPN,12,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2463,Iron_mining,Iron_reserves,JPN,13,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
2464,Iron_mining,Iron_reserves,KOR,0,37.4,37.4,37.4,37.4,37.4,37.4
2465,Iron_mining,Iron_reserves,KOR,1,37.4,37.4,37.4,37.4,37.4,37.4
2466,Iron_mining,Iron_reserves,KOR,2,37.4,37.4,37.4,37.4,37.4,37.4
2467,Iron_mining,Iron_reserves,KOR,3,37.4,37.4,37.4,37.4,37.4,37.4
2468,Iron_mining,Iron_reserves,KOR,4,37.4,37.4,37.4,37.4,37.4,37.4
2469,Iron_mining,Iron_reserves,KOR,5,37.4,37.4,37.4,37.4,37.4,37.4
2470,Iron_mining,Iron_reserves,KOR,6,37.4,37.4,37.4,37.4,37.4,37.4
2471,Iron_mining,Iron_reserves,KOR,7,37.4,37.4,37.4,37.4,37.4,37.4
2472,Iron_mining,Iron_reserves,KOR,8,37.4,37.4,37.4,37.4,37.4,37.4
2473,Iron_mining,Iron_reserves,KOR,9,37.4,37.4,37.4,37.4,37.4,37.4
2474,Iron_mining,Iron_reserves,KOR,10,37.4,37.4,37.4,37.4,37.4,37.4
2475,Iron_mining,Iron_reserves,KOR,11,37.4,37.4,37.4,37.4,37.4,37.4
2476,Iron_mining,Iron_reserves,KOR,12,37.4,37.4,37.4,37.4,37.4,37.4
2477,Iron_mining,Iron_reserves,KOR,13,37.4,37.4,37.4,37.4,37.4,37.4
2478,Iron_mining,Iron_reserves,ROE,0,996.2413032000001,996.2413032000001,996.2413032000001,996.2413032000001,996.2413032000001,782.5725600000002
2479,Iron_mining,Iron_reserves,ROE,1,1079.7899860000005,1079.7899860000005,1079.7899860000005,1079.7899860000005,1079.7899860000005,782.5725600000002
2480,Iron_mining,Iron_reserves,ROE,2,1079.7899860000005,1079.7899860000005,1079.7899860000005,1079.7899860000005,1079.7899860000005,782.5725600000002
2481,Iron_mining,Iron_reserves,ROE,3,1222.535314,1222.535314,1222.535314,1222.535314,1234.1464786851202,927.9074640000001
2482,Iron_mining,Iron_reserves,ROE,4,1268.8649380000004,1268.8649380000004,1268.8649380000004,1268.8649380000004,1292.887706,983.805504
2483,Iron_mining,Iron_reserves,ROE,5,1306.615002,1306.615002,1306.615002,1306.615002,1433.003431741094,1039.7035440000002
2484,Iron_mining,Iron_reserves,ROE,6,1347.7968900000003,1347.7968900000003,1347.7968900000003,1347.7968900000003,1500.8970247998138,1078.532598
2485,Iron_mining,Iron_reserves,ROE,7,1373.109420426374,1373.109420426374,1373.109420426374,1373.109420426374,1555.6053134880538,1116.2826620000003
2486,Iron_mining,Iron_reserves,ROE,8,1487.7827068719996,1487.7827068719996,1487.7827068719996,1487.7827068719996,1800.5160989068004,1157.4645500000001
2487,Iron_mining,Iron_reserves,ROE,9,1574.2972740000002,1574.2972740000002,1574.2972740000002,1574.2972740000002,2296.2514979683842,1202.0782620000002
2488,Iron_mining,Iron_reserves,ROE,10,1636.0701059999997,1636.0701059999997,1636.0701060000004,1636.0701059999997,2810.3096629203205,1250.1237979999996
2489,Iron_mining,Iron_reserves,ROE,11,2071.2969560074007,2253.183628007401,2335.5064807553563,2253.183628007401,2979.597678123441,1500.6469499999996
2490,Iron_mining,Iron_reserves,ROE,12,2249.8041060000005,3587.8936636914805,3576.1185607738803,3587.8936636914805,3674.2730169538804,1932.26172333392
2491,Iron_mining,Iron_reserves,ROE,13,2385.727674,5122.73546590036,5024.418448555379,5122.73546590036,5228.890464735082,2319.974920117361
2492,Iron_mining,Iron_reserves,ROW,0,528.8339721495599,528.8339721495599,528.8339721495599,528.8339721495599,528.8339721495599,1010.0603560682802
2493,Iron_mining,Iron_reserves,ROW,1,665.1866760000001,665.1866760000001,665.1866760000001,665.1866760000001,664.6276956000002,1245.9376241158
2494,Iron_mining,Iron_reserves,ROW,2,665.1866760000001,665.1866760000001,665.1866760000001,665.1866760000001,664.6276956000002,1298.8949688000002
2495,Iron_mining,Iron_reserves,ROW,3,665.1866760000001,665.1866760000001,665.1866760000001,665.1866760000001,664.6276956000002,1416.2633496000003
2496,Iron_mining,Iron_reserves,ROW,4,665.1866760000001,665.1866760000001,665.1866760000001,665.1866760000001,664.6276956000002,1454.0134136000004
2497,Iron_mining,Iron_reserves,ROW,5,720.6467620000002,720.6467620000002,720.6467620000002,720.6467620000002,799.5626333443453,1467.7407096000002
2498,Iron_mining,Iron_reserves,ROW,6,759.3399907940001,759.3399907940001,759.3399907940001,759.3399907940001,855.0525642077453,1481.4680056000002
2499,Iron_mining,Iron_reserves,ROW,7,793.0238448859452,793.0238448859452,793.0238448859452,793.0238448859452,860.4044322950255,1495.1953016000002
2500,Iron_mining,Iron_reserves,ROW,8,866.50570919,866.50570919,866.50570919,866.50570919,843.6183557397201,1509.6089624000003
2501,Iron_mining,Iron_reserves,ROW,9,1098.5175840210004,1098.5175840210004,1098.5175840210004,1098.5175840210004,953.9129940771202,1523.3362584000001
2502,Iron_mining,Iron_reserves,ROW,10,1157.6377120000002,1157.6377120000002,1157.6377120000002,1157.6377120000002,1056.7092259371998,1543.2408376000003
2503,Iron_mining,Iron_reserves,ROW,11,1157.6377120000002,1718.4201634107205,1624.3222077451653,1718.4201634107205,1718.4201634107205,2469.501351422602
2504,Iron_mining,Iron_reserves,ROW,12,1466.4446500000004,1745.0195791881606,1745.0195791881606,1745.0195791881606,1745.0195791881606,3130.492652697082
2505,Iron_mining,Iron_reserves,ROW,13,1697.132712,1773.5384827652804,1773.5384827652804,1773.5384827652804,1773.5384827652804,3922.2324626236405
2506,Iron_mining,Iron_reserves,USA,0,1088.935408,1088.935408,1088.935408,1088.935408,1088.935408,1202.1856000000002
2507,Iron_mining,Iron_reserves,USA,1,1129.0707269529603,1129.0707269529603,1129.0707269529603,1129.0707269529603,1129.41390935296,1292.7857536000001
2508,Iron_mining,Iron_reserves,USA,2,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856
2509,Iron_mining,Iron_reserves,USA,3,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856
2510,Iron_mining,Iron_reserves,USA,4,1563.1226444187198,1563.1226444187198,1563.1226444187198,1563.1226444187198,1539.4430588187201,1563.8139167270401
2511,Iron_mining,Iron_reserves,USA,5,1721.0270439419203,1721.0270439419203,1721.0270439419203,1721.0270439419203,1690.7673476408004,1690.7673476408004
2512,Iron_mining,Iron_reserves,USA,6,1880.3700640859206,1880.3700640859206,1880.3700640859206,1880.3700640859206,1836.0604460105606,1700.8296272000002
2513,Iron_mining,Iron_reserves,USA,7,2030.6504606836804,2030.6504606836804,2030.6504606836804,2030.6504606836804,2030.6504606836804,1700.8296272000002
2514,Iron_mining,Iron_reserves,USA,8,2086.7332255369606,2086.7332255369606,2086.7332255369606,2086.7332255369606,2063.92230322784,1911.6775992089601
2515,Iron_mining,Iron_reserves,USA,9,2295.336956241121,2295.336956241121,2295.336956241121,2295.336956241121,2063.92230322784,2301.857421841121
2516,Iron_mining,Iron_reserves,USA,10,2565.5971801116807,2565.5971801116807,2565.5971801116807,2565.5971801116807,2063.92230322784,2565.5971801116807
2517,Iron_mining,Iron_reserves,USA,11,2798.2467406731207,2565.5971801116807,2565.5971801116807,2565.5971801116807,2063.92230322784,2565.5971801116807
2518,Iron_mining,Iron_reserves,USA,12,3257.8481760000004,2565.5971801116807,2565.5971801116807,2565.5971801116807,2063.92230322784,2684.084987582242
2519,Iron_mining,Iron_reserves,USA,13,3440.8,2565.5971801116807,2565.5971801116807,2565.5971801116807,2063.92230322784,3254.5622388382403
2520,Nickel_mining,Nickel_reserves,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
2521,Nickel_mining,Nickel_reserves,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
2522,Nickel_mining,Nickel_reserves,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
2523,Nickel_mining,Nickel_reserves,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
2524,Nickel_mining,Nickel_reserves,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
2525,Nickel_mining,Nickel_reserves,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
2526,Nickel_mining,Nickel_reserves,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
2527,Nickel_mining,Nickel_reserves,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
2528,Nickel_mining,Nickel_reserves,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
2529,Nickel_mining,Nickel_reserves,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
2530,Nickel_mining,Nickel_reserves,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
2531,Nickel_mining,Nickel_reserves,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
2532,Nickel_mining,Nickel_reserves,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
2533,Nickel_mining,Nickel_reserves,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
2534,Nickel_mining,Nickel_reserves,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
2535,Nickel_mining,Nickel_reserves,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
2536,Nickel_mining,Nickel_reserves,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
2537,Nickel_mining,Nickel_reserves,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
2538,Nickel_mining,Nickel_reserves,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
2539,Nickel_mining,Nickel_reserves,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
2540,Nickel_mining,Nickel_reserves,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
2541,Nickel_mining,Nickel_reserves,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
2542,Nickel_mining,Nickel_reserves,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
2543,Nickel_mining,Nickel_reserves,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
2544,Nickel_mining,Nickel_reserves,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
2545,Nickel_mining,Nickel_reserves,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
2546,Nickel_mining,Nickel_reserves,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
2547,Nickel_mining,Nickel_reserves,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
2548,Nickel_mining,Nickel_reserves,BRA,0,33.2,33.2,33.2,33.2,33.2,33.2
2549,Nickel_mining,Nickel_reserves,BRA,1,33.2,33.2,33.2,33.2,33.2,33.2
2550,Nickel_mining,Nickel_reserves,BRA,2,33.2,33.2,33.2,33.2,33.2,33.2
2551,Nickel_mining,Nickel_reserves,BRA,3,33.2,33.2,33.2,33.2,33.2,33.2
2552,Nickel_mining,Nickel_reserves,BRA,4,33.2,33.2,33.2,33.2,33.2,33.2
2553,Nickel_mining,Nickel_reserves,BRA,5,33.2,33.2,33.2,33.2,33.2,33.2
2554,Nickel_mining,Nickel_reserves,BRA,6,33.2,33.2,33.2,33.2,33.2,33.2
2555,Nickel_mining,Nickel_reserves,BRA,7,33.2,33.2,33.2,33.2,33.2,33.2
2556,Nickel_mining,Nickel_reserves,BRA,8,33.2,33.2,33.2,33.2,33.2,33.2
2557,Nickel_mining,Nickel_reserves,BRA,9,33.2,33.2,33.2,33.2,33.2,33.2
2558,Nickel_mining,Nickel_reserves,BRA,10,33.2,33.2,33.2,33.2,33.2,33.2
2559,Nickel_mining,Nickel_reserves,BRA,11,33.2,33.2,33.2,33.2,33.2,33.2
2560,Nickel_mining,Nickel_reserves,BRA,12,33.2,33.2,33.2,33.2,33.2,33.2
2561,Nickel_mining,Nickel_reserves,BRA,13,33.2,33.2,33.2,33.2,33.2,33.2
2562,Nickel_mining,Nickel_reserves,CHN,0,44.0,44.0,44.0,44.0,44.0,44.0
2563,Nickel_mining,Nickel_reserves,CHN,1,44.0,44.0,44.0,44.0,44.0,44.0
2564,Nickel_mining,Nickel_reserves,CHN,2,44.0,44.0,44.0,44.0,44.0,44.0
2565,Nickel_mining,Nickel_reserves,CHN,3,44.0,44.0,44.0,44.0,44.0,44.0
2566,Nickel_mining,Nickel_reserves,CHN,4,44.0,44.0,44.0,44.0,44.0,44.0
2567,Nickel_mining,Nickel_reserves,CHN,5,44.0,44.0,44.0,44.0,44.0,44.0
2568,Nickel_mining,Nickel_reserves,CHN,6,44.0,44.0,44.0,44.0,44.0,44.0
2569,Nickel_mining,Nickel_reserves,CHN,7,44.0,44.0,44.0,44.0,44.0,44.0
2570,Nickel_mining,Nickel_reserves,CHN,8,44.0,44.0,44.0,44.0,44.0,44.0
2571,Nickel_mining,Nickel_reserves,CHN,9,44.0,44.0,44.0,44.0,44.0,44.0
2572,Nickel_mining,Nickel_reserves,CHN,10,44.0,44.0,44.0,44.0,44.0,44.0
2573,Nickel_mining,Nickel_reserves,CHN,11,44.0,44.0,44.0,44.0,44.0,44.0
2574,Nickel_mining,Nickel_reserves,CHN,12,44.0,44.0,44.0,44.0,44.0,44.0
2575,Nickel_mining,Nickel_reserves,CHN,13,44.0,44.0,44.0,44.0,44.0,44.0
2576,Nickel_mining,Nickel_reserves,CZE,0,0.4,0.4,0.4,0.0,0.4,0.4
2577,Nickel_mining,Nickel_reserves,CZE,1,0.4,0.4,0.4,0.0,0.4,0.4
2578,Nickel_mining,Nickel_reserves,CZE,2,0.4,0.4,0.4,0.4,0.4,0.4
2579,Nickel_mining,Nickel_reserves,CZE,3,0.4,0.4,0.4,0.4,0.4,0.4
2580,Nickel_mining,Nickel_reserves,CZE,4,0.4,0.4,0.4,0.4,0.4,0.4
2581,Nickel_mining,Nickel_reserves,CZE,5,0.4,0.4,0.4,0.4,0.4,0.4
2582,Nickel_mining,Nickel_reserves,CZE,6,0.4,0.4,0.4,0.4,0.4,0.4
2583,Nickel_mining,Nickel_reserves,CZE,7,0.4,0.4,0.4,0.4,0.4,0.4
2584,Nickel_mining,Nickel_reserves,CZE,8,0.4,0.4,0.4,0.4,0.4,0.4
2585,Nickel_mining,Nickel_reserves,CZE,9,0.4,0.4,0.4,0.4,0.4,0.4
2586,Nickel_mining,Nickel_reserves,CZE,10,0.4,0.4,0.4,0.4,0.4,0.4
2587,Nickel_mining,Nickel_reserves,CZE,11,0.4,0.4,0.4,0.4,0.4,0.4
2588,Nickel_mining,Nickel_reserves,CZE,12,0.4,0.4,0.4,0.4,0.4,0.4
2589,Nickel_mining,Nickel_reserves,CZE,13,0.4,0.4,0.4,0.4,0.4,0.4
2590,Nickel_mining,Nickel_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
2591,Nickel_mining,Nickel_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
2592,Nickel_mining,Nickel_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
2593,Nickel_mining,Nickel_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
2594,Nickel_mining,Nickel_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
2595,Nickel_mining,Nickel_reserves,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
2596,Nickel_mining,Nickel_reserves,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
2597,Nickel_mining,Nickel_reserves,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
2598,Nickel_mining,Nickel_reserves,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
2599,Nickel_mining,Nickel_reserves,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
2600,Nickel_mining,Nickel_reserves,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
2601,Nickel_mining,Nickel_reserves,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
2602,Nickel_mining,Nickel_reserves,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
2603,Nickel_mining,Nickel_reserves,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
2604,Nickel_mining,Nickel_reserves,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
2605,Nickel_mining,Nickel_reserves,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
2606,Nickel_mining,Nickel_reserves,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
2607,Nickel_mining,Nickel_reserves,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
